Tract,heat_days,FIPS,GEOID,heat_bin,heat_label
4062,139.09166,6037406200,06037406200,6,125-150
4061.02,139.09166,6037406102,06037406102,6,125-150
4056,139.09166,6037405600,06037405600,6,125-150
4059,139.09166,6037405900,06037405900,6,125-150
4057.02,139.09166,6037405702,06037405702,6,125-150
4041,139.09166,6037404100,06037404100,6,125-150
4045.03,139.09166,6037404503,06037404503,6,125-150
4045.01,139.09166,6037404501,06037404501,6,125-150
4064.11,139.09166,6037406411,06037406411,6,125-150
4064.12,139.34166,6037406412,06037406412,6,125-150
4065,139.34166,6037406500,06037406500,6,125-150
4039.02,139.39166,6037403902,06037403902,6,125-150
4036,139.39166,6037403600,06037403600,6,125-150
4037.21,139.39166,6037403721,06037403721,6,125-150
4037.22,139.39166,6037403722,06037403722,6,125-150
4038.01,139.39166,6037403801,06037403801,6,125-150
4308.01,139.50833,6037430801,06037430801,6,125-150
4309.02,139.50833,6037430902,06037430902,6,125-150
4307.21,139.50833,6037430721,06037430721,6,125-150
4304,139.50833,6037430400,06037430400,6,125-150
4309.01,139.50833,6037430901,06037430901,6,125-150
9102.02,139.53334,6037910202,06037910202,6,125-150
4042.01,139.54167,6037404201,06037404201,6,125-150
4044.01,139.54167,6037404401,06037404401,6,125-150
4043.01,139.54167,6037404301,06037404301,6,125-150
4042.02,139.54167,6037404202,06037404202,6,125-150
4303.02,139.76666,6037430302,06037430302,6,125-150
4310.01,139.76666,6037431001,06037431001,6,125-150
4063,139.76666,6037406300,06037406300,6,125-150
4303.01,139.825,6037430301,06037430301,6,125-150
4039.01,139.83333,6037403901,06037403901,6,125-150
9006.08,140.15834,6037900608,06037900608,6,125-150
9006.09,140.15834,6037900609,06037900609,6,125-150
9006.05,140.15834,6037900605,06037900605,6,125-150
9007.01,140.16667,6037900701,06037900701,6,125-150
9007.03,140.16667,6037900703,06037900703,6,125-150
9010.09,140.16667,6037901009,06037901009,6,125-150
4305.01,140.35834,6037430501,06037430501,6,125-150
4306,140.35834,6037430600,06037430600,6,125-150
4305.02,140.35834,6037430502,06037430502,6,125-150
4307.23,140.35834,6037430723,06037430723,6,125-150
4307.01,140.35834,6037430701,06037430701,6,125-150
9010.04,140.47501,6037901004,06037901004,6,125-150
9110.01,140.60001,6037911001,06037911001,6,125-150
9006.07,140.825,6037900607,06037900607,6,125-150
9006.02,140.825,6037900602,06037900602,6,125-150
9006.06,140.825,6037900606,06037900606,6,125-150
9001.03,141.04167,6037900103,06037900103,6,125-150
9009,141.49167,6037900900,06037900900,6,125-150
9107.05,141.65834,6037910705,06037910705,6,125-150
9107.13,141.65834,6037910713,06037910713,6,125-150
9107.14,141.65834,6037910714,06037910714,6,125-150
9100.01,142.18333,6037910001,06037910001,6,125-150
9107.06,142.56667,6037910706,06037910706,6,125-150
4048.03,142.85001,6037404803,06037404803,6,125-150
4052.02,142.85001,6037405202,06037405202,6,125-150
4051.02,142.85001,6037405102,06037405102,6,125-150
4051.01,142.85001,6037405101,06037405101,6,125-150
4049.01,142.85001,6037404901,06037404901,6,125-150
4049.03,142.85001,6037404903,06037404903,6,125-150
4047.02,142.85001,6037404702,06037404702,6,125-150
4052.03,142.85001,6037405203,06037405203,6,125-150
4048.01,142.85001,6037404801,06037404801,6,125-150
4052.01,142.85001,6037405201,06037405201,6,125-150
4050.01,142.85001,6037405001,06037405001,6,125-150
4048.02,142.85001,6037404802,06037404802,6,125-150
4049.02,142.85001,6037404902,06037404902,6,125-150
4050.02,142.85001,6037405002,06037405002,6,125-150
9105.04,142.875,6037910504,06037910504,6,125-150
9105.01,142.875,6037910501,06037910501,6,125-150
9105.02,142.875,6037910502,06037910502,6,125-150
9106.02,142.875,6037910602,06037910602,6,125-150
9105.05,142.875,6037910505,06037910505,6,125-150
9106.03,142.875,6037910603,06037910603,6,125-150
9104.03,142.98334,6037910403,06037910403,6,125-150
9104.02,142.98334,6037910402,06037910402,6,125-150
9104.04,142.98334,6037910404,06037910404,6,125-150
9005.05,143.18333,6037900505,06037900505,6,125-150
9005.07,143.18333,6037900507,06037900507,6,125-150
9005.06,143.18333,6037900506,06037900506,6,125-150
4301.02,143.2,6037430102,06037430102,6,125-150
4068,143.21666,6037406800,06037406800,6,125-150
4069.01,143.21666,6037406901,06037406901,6,125-150
4070.01,143.21666,6037407001,06037407001,6,125-150
4069.02,143.21666,6037406902,06037406902,6,125-150
4070.02,143.40834,6037407002,06037407002,6,125-150
9005.01,143.77499,6037900501,06037900501,6,125-150
4326.02,144.04167,6037432602,06037432602,6,125-150
4047.01,144.04167,6037404701,06037404701,6,125-150
4325,144.04167,6037432500,06037432500,6,125-150
9005.04,144.10834,6037900504,06037900504,6,125-150
4313,144.13333,6037431300,06037431300,6,125-150
4308.02,144.13333,6037430802,06037430802,6,125-150
4317,144.13333,6037431700,06037431700,6,125-150
9003,144.26666,6037900300,06037900300,6,125-150
4047.03,144.31667,6037404703,06037404703,6,125-150
4312,144.39166,6037431200,06037431200,6,125-150
9107.11,144.39999,6037910711,06037910711,6,125-150
9106.06,144.39999,6037910606,06037910606,6,125-150
9106.01,144.39999,6037910601,06037910601,6,125-150
9106.05,144.39999,6037910605,06037910605,6,125-150
9005.08,145.06667,6037900508,06037900508,6,125-150
4054,145.86667,6037405400,06037405400,6,125-150
4053.01,145.86667,6037405301,06037405301,6,125-150
4053.02,145.86667,6037405302,06037405302,6,125-150
4044.02,145.93333,6037404402,06037404402,6,125-150
4318,145.96666,6037431800,06037431800,6,125-150
4307.24,146.075,6037430724,06037430724,6,125-150
4067.02,146.14166,6037406702,06037406702,6,125-150
9102.01,146.15834,6037910201,06037910201,6,125-150
9101.01,146.73334,6037910101,06037910101,6,125-150
4311,147.28334,6037431100,06037431100,6,125-150
