geoid,name,population,value,percentile,t_percentile,fips
06099003201,32.009998,4806,124.66666,.74650329,74.65033,06099003201
06075012901,129.00999,2783,4.1833334,.027268061,2.7268062,06075012901
06037501700,5017,3425,97.041664,.56614912,56.61491,06037501700
06001443322,4433.2202,3308,18.008333,.21089439,21.089439,06001443322
06033000100,1,3376,107.49167,.6140126,61.40126,06033000100
06061021034,210.34,4195,126.85833,.7683177,76.831772,06061021034
06001442200,4422,7473,18.683332,.21480817,21.480816,06001442200
06085503703,5037.0298,4073,41.366665,.340947,34.0947,06085503703
06085503105,5031.0498,2460,41.366665,.340947,34.0947,06085503105
06029003122,31.219999,7970,146.96666,.94302577,94.302574,06029003122
06037113211,1132.11,4109,127.64167,.78224045,78.224045,06037113211
06053011304,113.04,7595,138.45,.85653794,85.653793,06053011304
06065043248,432.48001,4670,136.925,.84588736,84.588737,06065043248
06099002005,20.049999,4040,120.65833,.70050043,70.050041,06099002005
06071000826,8.2600002,4158,116.39167,.66322339,66.322342,06071000826
06113010703,107.03,5915,119.88333,.69504684,69.504684,06113010703
06065044926,449.26001,5407,209.35834,.99024767,99.024765,06065044926
06037552800,5528,6198,67.150002,.46663672,46.663673,06037552800
06037192700,1927,3449,58.758335,.43564737,43.564735,06037192700
06037550901,5509.0098,4141,103.15833,.58995253,58.995255,06037550901
06013320003,3200.03,2721,82.158333,.51020145,51.020145,06013320003
06037204700,2047,5510,61.916668,.45034006,45.034008,06037204700
06037204820,2048.2,2241,61.916668,.45034006,45.034008,06037204820
06013336202,3362.02,6222,82.974998,.51289618,51.289619,06013336202
06011000300,3,5963,138.13333,.85409981,85.409981,06011000300
06095252914,2529.1399,6330,127.09167,.77114075,77.114075,06095252914
06095252611,2526.1101,4011,97.400002,.56807393,56.807392,06095252611
06019006402,64.019997,2779,129.06667,.793661,79.366096,06019006402
06053001600,16,2700,9.1166668,.10361863,10.361863,06053001600
06111003802,38.02,2849,10.041667,.12536892,12.536892,06111003802
06037204420,2044.2,3154,61.916668,.45034006,45.034008,06037204420
06037127300,1273,3809,105.85833,.6079815,60.798149,06037127300
06037432901,4329.0098,3727,122.40833,.71917105,71.917107,06037432901
06037910714,9107.1396,3870,141.65834,.88515335,88.515335,06037910714
06037213100,2131,3014,36.341667,.31913257,31.913258,06037213100
06059088301,883.01001,6566,53.608334,.40818682,40.818684,06059088301
06071005400,54,6750,142.875,.90100092,90.10009,06071005400
06059074109,741.09003,3358,43.116665,.35666624,35.666622,06059074109
06073020210,202.10001,5084,83.383331,.51424354,51.424355,06073020210
06037192410,1924.1,3700,29.533333,.27704349,27.70435,06037192410
06059062605,626.04999,3028,5.625,.04529706,4.529706,06059062605
06037212204,2122.04,3584,36.275002,.31342229,31.34223,06037212204
06037212410,2124.1001,4318,36.275002,.31342229,31.34223,06037212410
06037124700,1247,5539,78.75,.49589375,49.589375,06037124700
06037106648,1066.48,4546,108.375,.61747724,61.747723,06037106648
06037430801,4308.0098,6978,139.50833,.86962658,86.962662,06037430801
06075017102,171.02,4095,1.975,.0081483377,.81483376,06075017102
06037703002,7030.02,6721,9.0500002,.10239959,10.239959,06037703002
06031000404,4.04,10622,141.45833,.88380599,88.3806,06031000404
06089012603,126.03,4175,138.23334,.85538304,85.538307,06089012603
06001422100,4221,3073,6.6999998,.063261904,6.3261905,06001422100
06037212305,2123.05,3025,36.275002,.31342229,31.34223,06037212305
06037910403,9104.0303,2278,142.98334,.90363145,90.363144,06037910403
06075012302,123.02,2713,4.1833334,.027268061,2.7268062,06075012302
06037540000,5400,7139,42.358334,.35172591,35.172592,06037540000
06037271802,2718.02,5644,10.691667,.1347363,13.47363,06037271802
06037552400,5524,2423,80.23333,.49910176,49.910175,06037552400
06111008001,80.010002,3871,109.26667,.62293082,62.293083,06111008001
06073015701,157.00999,5966,82.650002,.51167715,51.167713,06073015701
06037195803,1958.03,2634,58.758335,.43564737,43.564735,06037195803
06037195902,1959.02,1864,58.758335,.43564737,43.564735,06037195902
06075030400,304,5573,2.1083333,.010843064,1.0843064,06075030400
06037570603,5706.0298,5172,38.116665,.3253561,32.53561,06037570603
06059074502,745.02002,5413,47.241665,.37969974,37.969975,06059074502
06081604101,6041.0098,8053,5.625,.04529706,4.529706,06081604101
06013302007,3020.0701,6652,99.23333,.57448995,57.448994,06013302007
06013382000,3820,8159,7.6083331,.07153856,7.1538558,06013382000
06037533804,5338.04,4207,90.333336,.54131913,54.131912,06037533804
06085503710,5037.1001,3858,41.366665,.340947,34.0947,06085503710
06085503003,5030.0298,5388,44.683334,.3712306,37.123062,06085503003
06073008362,83.620003,3414,16.358334,.20037213,20.037212,06073008362
06037532102,5321.02,3936,117.70834,.67586297,67.586296,06037532102
06059032031,320.31,3641,16.174999,.196715,19.671499,06059032031
06001422700,4227,5266,6.4749999,.058578212,5.857821,06001422700
06037701702,7017.02,3437,4.6083331,.036058001,3.6058002,06037701702
06001451703,4517.0298,4080,89.433334,.53669959,53.66996,06001451703
06061021403,214.03,6909,131.26666,.80751956,80.751953,06061021403
06037134521,1345.21,3691,127.26667,.77499038,77.499039,06037134521
06037134903,1349.03,6919,127.26667,.77499038,77.499039,06037134903
06037139401,1394.01,2706,124.38333,.74226868,74.226868,06037139401
06037111201,1112.01,3628,110.86667,.62864107,62.864105,06037111201
06037113301,1133.01,3509,128.99167,.79314768,79.314766,06037113301
06077005305,53.049999,7083,121.51667,.70961118,70.961121,06077005305
06059099508,995.08002,5116,31.683332,.29231361,29.231361,06059099508
06059001102,11.02,3237,105.26667,.60297704,60.297703,06059001102
06059001202,12.02,3662,106.83334,.6128577,61.28577,06059001202
06037291220,2912.2,3640,15.675,.18721929,18.72193,06037291220
06085509201,5092.0098,5524,16.616667,.20409341,20.409342,06085509201
06067004906,49.060001,3290,113.99167,.64403951,64.403954,06067004906
06073000400,4,3801,9.833333,.12209675,12.209676,06073000400
06059099237,992.37,3198,14.233334,.17438728,17.438728,06059099237
06059042319,423.19,3448,6.0916667,.048505068,4.8505068,06059042319
06001441926,4419.2598,4595,17.883333,.20973951,20.973951,06001441926
06107002003,20.030001,6426,136.04167,.8362633,83.626328,06107002003
06001427800,4278,4954,7.6500001,.072693445,7.2693443,06001427800
06077003209,32.09,4139,116.40833,.66501987,66.501984,06077003209
06059087102,871.02002,7084,64.083336,.45707688,45.707687,06059087102
06059086402,864.02002,6071,72.533333,.47606826,47.606827,06059086402
06115040303,403.03,8940,134.64166,.82766587,82.766586,06115040303
06067007428,74.279999,3515,124.05,.73809826,73.80983,06067007428
06067005904,59.040001,4884,125.275,.75291932,75.291931,06067005904
06001410300,4103,3857,14.341666,.17605543,17.605543,06001410300
06059099309,993.09003,5072,18.633333,.21442319,21.44232,06059099309
06035040200,402,2587,60.258335,.44681123,44.681122,06035040200
06013390100,3901,2454,5.5,.043051455,4.3051457,06013390100
06081611300,6113,5377,40.575001,.33157963,33.157963,06081611300
06037651222,6512.2202,6459,13.125,.16399333,16.399332,06037651222
06037920111,9201.1104,2738,127.88333,.78410113,78.41011,06037920111
06085508505,5085.0498,4871,22.450001,.24124214,24.124214,06085508505
06059088901,889.01001,7018,53.608334,.40818682,40.818684,06059088901
06037109200,1092,2846,108.375,.61747724,61.747723,06037109200
06093000800,8,3625,98.191666,.57179523,57.179523,06093000800
06093000900,9,7510,92.816666,.55370206,55.370205,06093000900
06055200501,2005.01,5011,72.008331,.47420761,47.420761,06055200501
06037221110,2211.1001,3705,36.275002,.31342229,31.34223,06037221110
06057000701,7.0100002,7334,91.916664,.54998076,54.998077,06057000701
06111003300,33,8956,13.208333,.16668805,16.668806,06111003300
06059052411,524.10999,5264,29.183332,.27370718,27.370718,06059052411
06071009112,91.120003,9555,131.31667,.80771208,80.77121,06071009112
06037555211,5552.1099,5652,47.650002,.38354933,38.354935,06037555211
06065042407,424.07001,3411,117.29166,.67053765,67.053764,06065042407
06073013302,133.02,4773,8.7583332,.092518926,9.2518921,06073013302
06037575803,5758.0298,3229,26.366667,.26440394,26.440393,06037575803
06071004001,40.009998,4366,142.575,.89554727,89.554726,06071004001
06023011500,115,3241,57.991665,.42871809,42.871811,06023011500
06037910501,9105.0098,5218,142.875,.90100092,90.10009,06037910501
06009000122,1.22,3560,120.84167,.70358014,70.358017,06009000122
06073020805,208.05,3322,114.89167,.64853072,64.853073,06073020805
06081602400,6024,7554,4.7249999,.038303606,3.8303607,06081602400
06037124102,1241.02,3551,78.75,.49589375,49.589375,06037124102
06085503211,5032.1099,4592,48.474998,.38848966,38.848965,06085503211
06037277400,2774,909,9.0500002,.10239959,10.239959,06037277400
06037503901,5039.0098,2942,83.974998,.51745158,51.745159,06037503901
06039000102,1.02,4060,148.60834,.95438212,95.43821,06039000102
06039000103,1.03,5197,108.28333,.61645067,61.645065,06039000103
06037267200,2672,7004,11.083333,.14320543,14.320543,06037267200
06037267502,2675.02,3632,4.6083331,.036058001,3.6058002,06037267502
06065044806,448.06,2081,208.93333,.98934942,98.934944,06065044806
06001423100,4231,4413,6.3833332,.053317077,5.331708,06001423100
06001423300,4233,3504,6.3833332,.053317077,5.331708,06001423300
06037201402,2014.02,4995,113.23333,.64172977,64.172974,06037201402
06045010300,103,4115,30.233334,.28333119,28.333118,06045010300
06045011200,112,3023,80.375,.50057745,50.057747,06045011200
06045010200,102,3542,73.550003,.47773644,47.773643,06045010200
06045010801,108.01,5322,106.00833,.61144614,61.144615,06045010801
06111006900,69,4048,51.283333,.4003593,40.035931,06111006900
06037294620,2946.2,4683,27.458334,.26741949,26.741949,06037294620
06115040500,405,4052,134.10834,.82067239,82.067238,06115040500
06065048700,487,4872,136.04167,.8362633,83.626328,06065048700
06037119900,1199,5245,110.33334,.62690878,62.69088,06037119900
06037401800,4018,7927,109.91666,.62466317,62.466316,06037401800
06059042107,421.07001,3490,12.8,.15783395,15.783395,06059042107
06037320100,3201,7601,111.41666,.63120747,63.120747,06037320100
06073013506,135.06,4103,34.591667,.3020018,30.20018,06073013506
06059076201,762.01001,7619,84.383331,.51924807,51.924809,06059076201
06037224410,2244.1001,3194,36.275002,.31342229,31.34223,06037224410
06037237402,2374.02,3335,19.799999,.22359811,22.35981,06037237402
06071003505,35.049999,7473,147.28334,.94706786,94.706787,06071003505
06061021106,211.06,2363,127.525,.78134221,78.134224,06061021106
06037503106,5031.0601,4091,80.23333,.49910176,49.910175,06037503106
06059099305,993.04999,7490,14.233334,.17438728,17.438728,06059099305
06067007105,71.050003,7100,125.69167,.75696141,75.696144,06067007105
06065046101,461.01001,3320,206.75833,.98562813,98.562813,06065046101
06073019902,199.02,4276,36.950001,.32253304,32.253304,06073019902
06019000200,2,2689,142.50833,.89464903,89.464905,06019000200
06037265700,2657,4636,14.175,.17310406,17.310406,06037265700
06075015100,151,2624,4.1833334,.027268061,2.7268062,06075015100
06037480802,4808.02,3162,111.625,.63544208,63.544209,06037480802
06037462900,4629,3797,124.94167,.74887717,74.887718,06037462900
06061021037,210.37,1985,128.25833,.78724498,78.724495,06061021037
06065043818,438.17999,4567,138.58333,.86051583,86.051582,06065043818
06037403305,4033.05,2294,90.974998,.54709357,54.709358,06037403305
06059088902,889.02002,5019,53.608334,.40818682,40.818684,06059088902
06037201301,2013.01,4498,111.81667,.63788015,63.788013,06037201301
06113010800,108,3532,131.97501,.81059927,81.059929,06113010800
06059011200,112,4374,89.616669,.53766203,53.766205,06059011200
06059011503,115.03,1839,87.433334,.52855128,52.855129,06059011503
06071002901,29.01,4691,138.54167,.85904014,85.904015,06071002901
06037920108,9201.0801,5386,135.19167,.83157963,83.157959,06037920108
06053000800,8,5802,10.325,.12857693,12.857694,06053000800
06053010606,106.06,6479,18.483334,.21339664,21.339664,06053010606
06037408705,4087.05,5625,100.19167,.57840371,57.84037,06037408705
06037573004,5730.04,4577,26.366667,.26440394,26.440393,06037573004
06077005133,51.330002,4439,119.5,.68920827,68.92083,06077005133
06077005208,52.080002,6652,121.43333,.7086488,70.864883,06077005208
06065031704,317.04001,5838,136.03334,.83581418,83.581421,06065031704
06099002605,26.049999,3837,121.11667,.70614654,70.614655,06099002605
06027000800,8,3054,218.39166,.99935842,99.935844,06027000800
06013392000,3920,2653,5.5,.043051455,4.3051457,06013392000
06037134904,1349.04,4043,131.88333,.80982935,80.982933,06037134904
06025011600,116,5728,208.58333,.98800206,98.800209,06025011600
06037543503,5435.0298,5696,14.908334,.18170153,18.170153,06037543503
06037433102,4331.02,5348,136.41667,.84011292,84.011292,06037433102
06073017200,172,4301,21.791666,.23822661,23.82266,06073017200
06037294302,2943.02,4382,15.8,.18901578,18.901577,06037294302
06037195300,1953,3089,58.758335,.43564737,43.564735,06037195300
06037143400,1434,7056,78.75,.49589375,49.589375,06037143400
06037570204,5702.04,4201,38.116665,.3253561,32.53561,06037570204
06001443321,4433.21,3368,18.008333,.21089439,21.089439,06001443321
06071002034,20.34,15502,137.60001,.84973693,84.973694,06071002034
06079010016,100.16,5029,123.36667,.72962916,72.962914,06079010016
06111006500,65,3563,44.5,.36981907,36.981907,06111006500
06037101210,1012.1,6347,76.85833,.48415244,48.415245,06037101210
06059001802,18.02,7823,64.083336,.45707688,45.707687,06059001802
06059110006,1100.0601,3248,43.608334,.35948929,35.948929,06059110006
06037221810,2218.1001,2892,36.275002,.31342229,31.34223,06037221810
06109005100,51,8502,127.95834,.78525603,78.525604,06109005100
06065041406,414.06,5974,139.35834,.86699605,86.699608,06065041406
06065041408,414.07999,4581,139.35834,.86699605,86.699608,06065041408
06065042404,424.04001,2214,117.29166,.67053765,67.053764,06065042404
06037271400,2714,3743,4.6083331,.036058001,3.6058002,06037271400
06071001906,19.059999,10032,146.625,.94078016,94.078018,06071001906
06059062646,626.46002,3433,8.8249998,.094572052,9.4572048,06059062646
06073002002,20.02,2610,25.041666,.257218,25.7218,06073002002
06059032051,320.51001,4423,32.708332,.29545745,29.545746,06059032051
06001450501,4505.0098,3156,85.083336,.52098036,52.098038,06001450501
06083002702,27.02,7781,7.3916669,.07012704,7.0127039,06083002702
06081609202,6092.02,4838,20.308332,.23123316,23.123316,06081609202
06107003901,39.009998,6648,147.35001,.94803029,94.803032,06107003901
06037554101,5541.0098,3548,67.183334,.46862569,46.862568,06037554101
06001406100,4061,4733,8.9250002,.098614141,9.861414,06001406100
06071002015,20.15,4533,127.49167,.7805723,78.057228,06071002015
06059074103,741.03003,5021,43.116665,.35666624,35.666622,06059074103
06059074300,743,4051,47.241665,.37969974,37.969975,06059074300
06111007402,74.019997,5981,60.099998,.44668293,44.668293,06111007402
06081604900,6049,3012,3.75,.02284101,2.284101,06081604900
06031000900,9,7956,139.02499,.86231232,86.231232,06031000900
06073000201,2.01,1891,9.833333,.12209675,12.209676,06073000201
06037535901,5359.0098,5578,90.366669,.54382139,54.382141,06037535901
06065041003,410.03,2814,144.29167,.9197998,91.97998,06065041003
06013314103,3141.03,5629,95.758331,.56217116,56.217117,06013314103
06037120030,1200.3,2666,105.85833,.6079815,60.798149,06037120030
06073020018,200.17999,8741,36.950001,.32253304,32.253304,06073020018
06081604800,6048,5028,3.75,.02284101,2.284101,06081604800
06065941100,9411,2072,207.48334,.98684716,98.684715,06065941100
06061020200,202,6903,118.60833,.68292058,68.292061,06061020200
06071008800,88,6286,114.8,.64795327,64.795326,06071008800
06067009007,90.07,2579,122.69167,.72436804,72.436806,06067009007
06099003906,39.060001,5404,120.725,.70159119,70.159119,06099003906
06019005302,53.02,5355,142.05833,.88893878,88.893875,06019005302
06059052506,525.06,2561,53.516666,.40600538,40.60054,06059052506
06093000200,2,1711,65.175003,.46169639,46.16964,06093000200
06045011001,110.01,2210,33.658333,.2998845,29.988449,06045011001
06037271500,2715,3187,11.083333,.14320543,14.320543,06037271500
06089012000,120,4678,136.325,.83889389,83.889389,06089012000
06037551102,5511.02,5427,67.183334,.46862569,46.862568,06037551102
06065044915,449.14999,6799,209.79167,.99095345,99.095345,06065044915
06037106403,1064.03,3667,111.41666,.63120747,63.120747,06037106403
06053012401,124.01,1667,6.9000001,.064031824,6.4031825,06053012401
06073013000,130,6061,8.1999998,.080905944,8.0905943,06073013000
06059087404,874.03998,3891,72.533333,.47606826,47.606827,06059087404
06065940800,9408,2748,201.20833,.98351085,98.351082,06065940800
06037119341,1193.41,2890,105.85833,.6079815,60.798149,06037119341
