"Qualifying Name","Name of Area","FIPS","Nation","State","County","County Subdivision","Census Tract","Block Group","Place","Congressional District (116th)","State Legislative District (Upper Chamber)","State Legislative District (Lower Chamber)","Metropolitan Statistical Area/Micropolitan Statistical Area","Combined Statistical Area","2020 Housing Units","2020 Occupied Units","2020 Vacant Units","2010 Housing Units","2010 Occupied Units","2010 Vacant Units","Housing Units Change","Occupied Units Change","Vacant Units Change","Housing Units Change Percent","Occupied Units Change Percent","Vacant Units Change Percent","Housing Units Change Percent Points","Occupied Units Change Percent Points","Vacant Units Change Percent Points","2020 Total Population","White 2020","African American or Black 2020","American Indian and Alaska Native 2020","Asian 2020","Native Hawaiian and Other Pacific Islander 2020","Other 2020","Two or More Races 2020","2010 Total Population","White 2010 ","African American or Black 2010 ","American Indian and Alaska Native 2010 ","Asian 2010 ","Native Hawaiian and Other Pacific Islander 2010 ","Other 2010 ","Two or More Races 2010 ","Population Change","White Change","African American or Black Change","American Indian and Alaska Native Change","Asian Change","Native Hawaiian and Other Pacific Islander Change","Other Change","Two or More Races Change","Population Change Percent","White Change Percent","African American or Black Change Percent","American Indian and Alaska Native Change Percent","Asian Change Percent","Native Hawaiian and Other Pacific Islander Change Percent","Other Change Percent","Two or More Races Change Percent","Total Population Change Percent Points","White Change Percent Points","African American or Black Change Percent Points","American Indian and Alaska Native Change Percent Points","Asian Change Percent Points","Native Hawaiian and Other Pacific Islander Change Percent Points","Other Change Percent Points","Two or More Races Change Percent Points"
Geo_QNAME,Geo_NAME,Geo_FIPS,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CS,Geo_CT,Geo_BG,Geo_PLACE,Geo_CD,Geo_SLDUC,Geo_SLDLC,Geo_MSAMSA,Geo_CSA,SE_T015_000,SE_T015_001,SE_T015_002,SE_T016_000,SE_T016_001,SE_T016_002,SE_T017_000,SE_T017_001,SE_T017_002,SE_T018_000,SE_T018_001,SE_T018_002,SE_T019_000,SE_T019_001,SE_T019_002,SE_T005_000,SE_T005_002,SE_T005_003,SE_T005_004,SE_T005_005,SE_T005_006,SE_T005_007,SE_T005_008,SE_T006_000,SE_T006_002,SE_T006_003,SE_T006_004,SE_T006_005,SE_T006_006,SE_T006_007,SE_T006_008,SE_T025_000,SE_T025_002,SE_T025_003,SE_T025_004,SE_T025_005,SE_T025_006,SE_T025_007,SE_T025_008,SE_T026_000,SE_T026_002,SE_T026_003,SE_T026_004,SE_T026_005,SE_T026_006,SE_T026_007,SE_T026_008,SE_T027_000,SE_T027_002,SE_T027_003,SE_T027_004,SE_T027_005,SE_T027_006,SE_T027_007,SE_T027_008
"Census Tract 5361.02, Los Angeles County, California","Census Tract 5361.02","06037536102","00","06","037",,"536102",,,,,,,,1104,1085,19,1068,1035,33,36,50,-14,3.37078651685393,4.83091787439614,-42.4242424242424,0,1.36887314769581,-1.36887314769581,3343,726,103,136,166,5,1258,949,3164,1880,61,34,167,0,922,100,179,-1154,42,102,-1,5,336,849,5.65739570164349,-61.3829787234043,68.8524590163934,300,-0.598802395209581,,36.4425162689805,849,-3.5527136788005E-15,-37.7014370084026,1.15312559443606,2.99361308589414,-0.312529190001335,0.149566257852229,8.49054177776988,25.2271194824516
"Census Tract 5361.03, Los Angeles County, California","Census Tract 5361.03","06037536103","00","06","037",,"536103",,,,,,,,1476,1438,38,1450,1403,47,26,35,-9,1.79310344827586,2.49465431218817,-19.1489361702128,2.77555756156289E-15,0.666853565087377,-0.666853565087375,5438,846,37,312,24,2,2893,1324,5516,2891,42,68,35,0,2272,208,-78,-2045,-5,244,-11,2,621,1116,-1.4140681653372,-70.7367692839848,-11.9047619047619,358.823529411765,-31.4285714285714,,27.3327464788732,536.538461538462,-1.06581410364015E-14,-36.8539773692553,-0.0810241149422283,4.50462608224401,-0.193179039024126,0.0367782272894447,12.010438188975,20.5763380247132
"Census Tract 5361.04, Los Angeles County, California","Census Tract 5361.04","06037536104","00","06","037",,"536104",,,,,,,,1147,1129,18,1061,995,66,86,134,-48,8.10556079170594,13.4673366834171,-72.7272727272727,-1.77635683940025E-15,4.6512354073693,-4.6512354073693,4127,579,201,462,48,7,1943,887,4053,2092,98,28,36,20,1636,143,74,-1513,103,434,12,-13,307,744,1.82580804342462,-72.3231357552581,105.102040816327,1550,33.3333333333333,-65,18.7652811735941,520.27972027972,0,-37.5865254244837,2.45240387975391,10.5037260418668,0.274841509676936,-0.323846901106977,6.71504192899378,17.9643589652993
"Census Tract 5362.01, Los Angeles County, California","Census Tract 5362.01","06037536201","00","06","037",,"536201",,,,,,,,932,915,17,907,885,22,25,30,-5,2.75633958103638,3.38983050847458,-22.7272727272727,-1.33226762955019E-15,0.601544496548068,-0.601544496548069,3583,730,48,130,82,2,1589,1002,3426,1814,36,44,99,5,1331,97,157,-1084,12,86,-17,-3,258,905,4.5826036193812,-59.7574421168688,33.3333333333333,195.454545454545,-17.1717171717172,-60,19.3839218632607,932.98969072165,-7.105427357601E-15,-32.5740560886289,0.2888714121413,2.34394793210919,-0.601082265788094,-0.0901236444590862,5.49834065939258,25.134101995233
"Census Tract 5362.02, Los Angeles County, California","Census Tract 5362.02","06037536202","00","06","037",,"536202",,,,,,,,1113,1092,21,991,955,36,122,137,-15,12.3107971745711,14.3455497382199,-41.6666666666667,-3.77475828372553E-15,1.74590179540391,-1.74590179540392,3949,613,95,122,80,0,2080,959,3863,1844,58,52,62,3,1669,175,86,-1231,37,70,18,-3,411,784,2.22624902925188,-66.7570498915401,63.7931034482759,134.615384615385,29.0322580645161,-100,24.6255242660276,448,0,-32.2120038515929,0.904248558192806,1.74328565471737,0.420859093488575,-0.0776598498576236,9.46679928340811,19.7544711116437
"Census Tract 5400, Los Angeles County, California","Census Tract 5400","06037540000","00","06","037",,"540000",,,,,,,,1601,1574,27,1560,1499,61,41,75,-34,2.62820512820513,5.00333555703803,-55.7377049180328,-3.10862446895044E-15,2.22381043898845,-2.22381043898845,6678,786,245,283,69,18,3955,1322,6973,2661,447,94,102,23,3406,240,-295,-1875,-202,189,-33,-5,549,1082,-4.23060375734978,-70.4622322435175,-45.1901565995526,201.063829787234,-32.3529411764706,-21.7391304347826,16.1186142102173,450.833333333333,1.4210854715202E-14,-26.3914889789896,-2.74167716688599,2.88973895675215,-0.429541541891333,-0.0603019038006821,10.3787715479984,16.354499086817
"Census Tract 5401.01, Los Angeles County, California","Census Tract 5401.01","06037540101","00","06","037",,"540101",,,,,,,,1508,1487,21,1446,1403,43,62,84,-22,4.28769017980636,5.9871703492516,-51.1627906976744,6.21724893790088E-15,1.5811476642783,-1.5811476642783,6281,868,429,200,32,6,3502,1244,6483,2865,496,40,40,11,2821,210,-202,-1997,-67,160,-8,-5,681,1034,-3.11584143143606,-69.7033158813264,-13.508064516129,400,-20,-45.4545454545455,24.140375753279,492.380952380952,0,-30.373047969899,-0.820656368413902,2.56720803331594,-0.107525289403368,-0.0741483432979149,12.2416476163161,16.5665223213822
"Census Tract 5401.02, Los Angeles County, California","Census Tract 5401.02","06037540102","00","06","037",,"540102",,,,,,,,1575,1548,27,1518,1478,40,57,70,-13,3.75494071146245,4.7361299052774,-32.5,1.33226762955019E-15,0.92076039902127,-0.920760399021268,6833,748,681,197,27,19,3900,1261,6972,2951,857,51,19,36,2804,254,-139,-2203,-176,146,8,-17,1096,1007,-1.99368904188181,-74.6526601152152,-20.536756126021,286.274509803922,42.1052631578947,-47.2222222222222,39.0870185449358,396.456692913386,3.5527136788005E-15,-31.3795731944105,-2.32568542237777,2.15157004846129,0.122622580388666,-0.238288774256147,16.8579400078204,14.8114147543741
"Census Tract 5402.01, Los Angeles County, California","Census Tract 5402.01","06037540201","00","06","037",,"540201",,,,,,,,577,561,16,574,555,19,3,6,-3,0.522648083623693,1.08108108108108,-15.7894736842105,-3.77475828372553E-15,0.537140924764035,-0.537140924764038,2113,241,29,75,17,3,1401,347,2370,991,28,15,9,1,1264,62,-257,-750,1,60,8,2,137,285,-10.8438818565401,-75.6811301715439,3.57142857142857,400,88.8888888888889,200,10.8386075949367,459.677419354839,-3.5527136788005E-15,-30.4087615145143,0.191021624222964,2.91654435771325,0.424796467917114,0.0997841371777284,12.9705000788768,13.8061148486065
"Census Tract 5402.02, Los Angeles County, California","Census Tract 5402.02","06037540202","00","06","037",,"540202",,,,,,,,1646,1614,32,1629,1560,69,17,54,-37,1.04358502148557,3.46153846153846,-53.6231884057971,-5.32907051820075E-15,2.2916205142664,-2.29162051426641,6497,1002,427,209,62,9,3506,1282,6845,3156,530,29,80,7,2781,262,-348,-2154,-103,180,-18,2,725,1020,-5.08400292184076,-68.2509505703422,-19.4339622641509,620.689655172414,-22.5,28.5714285714286,26.0697590794678,389.312977099237,-5.32907051820075E-15,-30.6841444941774,-1.17061389124587,2.79320241415013,-0.21444971005891,0.0362610467066162,13.3351719448421,15.9045726897833
"Census Tract 5402.03, Los Angeles County, California","Census Tract 5402.03","06037540203","00","06","037",,"540203",,,,,,,,1328,1299,29,1309,1258,51,19,41,-22,1.4514896867838,3.25914149443561,-43.1372549019608,-3.5527136788005E-15,1.71236895634486,-1.71236895634486,5135,718,353,179,21,3,2931,930,5594,2030,477,36,38,7,2796,210,-459,-1312,-124,143,-17,-4,135,720,-8.20521987844119,-64.6305418719212,-25.9958071278826,397.222222222222,-44.7368421052632,-57.1428571428571,4.82832618025751,342.857142857143,-1.77635683940025E-15,-22.3064077208889,-1.65260177565405,2.84233455026755,-0.270341118718449,-0.0667114821520763,7.09674679262348,14.3569807545224
"Census Tract 5403, Los Angeles County, California","Census Tract 5403","06037540300","00","06","037",,"540300",,,,,,,,1196,1177,19,1174,1124,50,22,53,-31,1.87393526405451,4.7153024911032,-62,-8.88178419700125E-16,2.67031501940027,-2.67031501940027,4997,732,91,103,35,6,3162,868,5267,2086,151,36,32,5,2795,162,-270,-1354,-60,67,3,1,367,706,-5.1262578317828,-64.9089165867689,-39.7350993377483,186.111111111111,9.375,20,13.1305903398927,435.802469135802,-5.32907051820075E-15,-24.9562990119874,-1.04581450218147,1.37773569780752,0.0928637683844406,0.0251413426373652,10.2117051510572,14.2946675542823
"Census Tract 5404, Los Angeles County, California","Census Tract 5404","06037540400","00","06","037",,"540400",,,,,,,,490,482,8,483,450,33,7,32,-25,1.44927536231884,7.11111111111111,-75.7575757575758,4.44089209850063E-15,5.19964507542148,-5.19964507542147,2224,157,187,37,8,6,1460,369,2384,739,414,18,3,22,1134,54,-160,-582,-227,19,5,-16,326,315,-6.71140939597315,-78.7550744248985,-54.8309178743961,105.555555555556,166.666666666667,-72.7272727272727,28.7477954144621,583.333333333333,-5.32907051820075E-15,-23.9389696296654,-8.95749843078557,0.908635507701222,0.233873304041331,-0.653034619284438,18.0803679204288,14.3266259475641
"Census Tract 5405.01, Los Angeles County, California","Census Tract 5405.01","06037540501","00","06","037",,"540501",,,,,,,,1134,1103,31,1095,1053,42,39,50,-11,3.56164383561644,4.74833808167141,-26.1904761904762,-7.54951656745106E-15,1.10193037133676,-1.10193037133676,6411,1050,884,155,69,41,3229,983,6943,2601,1225,25,33,26,2851,182,-532,-1551,-341,130,36,15,378,801,-7.6623937779058,-59.6309111880046,-27.8367346938776,520,109.090909090909,57.6923076923077,13.258505787443,440.10989010989,1.77635683940025E-15,-21.0840919955806,-3.85486938419364,2.05764464895455,0.600976289919029,0.265047923604048,9.30361638758531,12.7116761297113
"Census Tract 5405.02, Los Angeles County, California","Census Tract 5405.02","06037540502","00","06","037",,"540502",,,,,,,,1522,1474,48,1489,1415,74,33,59,-26,2.21625251846877,4.1696113074205,-35.1351351351351,0,1.81603330247483,-1.81603330247483,6131,722,644,210,32,15,3484,1024,6568,2378,891,59,26,13,2944,257,-437,-1656,-247,151,6,2,540,767,-6.65347137637028,-69.6383515559294,-27.7216610549944,255.932203389831,23.0769230769231,15.3846153846154,18.3423913043478,298.443579766537,7.105427357601E-15,-24.4296273147923,-3.06177736154854,2.52692135234152,0.12607898479622,0.046728939470366,12.0025802857665,12.7890951139663
"Census Tract 5406, Los Angeles County, California","Census Tract 5406","06037540600","00","06","037",,"540600",,,,,,,,1190,1135,55,1144,1059,85,46,76,-30,4.02097902097902,7.17658168083097,-35.2941176470588,2.66453525910038E-15,2.80822119057413,-2.80822119057413,4440,327,1191,137,34,8,2242,501,4271,883,1424,36,26,0,1756,146,169,-556,-233,101,8,8,486,355,3.95691875439007,-62.9671574178935,-16.3623595505618,280.555555555556,30.7692307692308,,27.6765375854214,243.150684931507,-1.06581410364015E-14,-13.3094502838123,-6.51681358248907,2.24269164973918,0.157009034321139,0.18018018018018,9.38100240254302,7.8653805995178
"Census Tract 5407, Los Angeles County, California","Census Tract 5407","06037540700","00","06","037",,"540700",,,,,,,,946,922,24,778,712,66,168,210,-42,21.5938303341902,29.4943820224719,-63.6363636363636,-1.77635683940025E-15,5.94629260259678,-5.94629260259678,3544,351,1052,79,36,0,1697,329,3014,618,1116,22,4,1,1173,80,530,-267,-64,57,32,-1,524,249,17.5846051758461,-43.2038834951456,-5.73476702508961,259.090909090909,800,-100,44.6717817561807,311.25,6.21724893790088E-15,-10.6002499996255,-7.34323345830818,1.49919263152692,0.883087353074666,-0.033178500331785,8.96536628914576,6.62901568451815
"Census Tract 5408, Los Angeles County, California","Census Tract 5408","06037540800","00","06","037",,"540800",,,,,,,,1761,1712,49,1835,1461,374,-74,251,-325,-4.03269754768392,17.1800136892539,-86.8983957219251,-3.5527136788005E-15,17.5989614521103,-17.5989614521103,6321,476,2819,141,61,18,2143,663,5042,500,2890,33,15,2,1480,122,1279,-24,-71,108,46,16,663,541,25.3669178897263,-4.8,-2.45674740484429,327.272727272727,306.666666666667,800,44.7972972972973,443.44262295082,5.32907051820075E-15,-2.38624568025046,-12.7211505618271,1.57615752406882,0.66753618599179,0.245098269928895,4.54943229286586,8.06917196922218
"Census Tract 5409.01, Los Angeles County, California","Census Tract 5409.01","06037540901","00","06","037",,"540901",,,,,,,,1308,1271,37,1228,1162,66,80,109,-29,6.51465798045603,9.38037865748709,-43.9393939393939,-1.33226762955019E-15,2.54584665650619,-2.54584665650619,5324,457,1281,98,47,24,2775,642,4994,1178,1626,26,26,0,1960,178,330,-721,-345,72,21,24,815,464,6.6079295154185,-61.2054329371817,-21.2177121771218,276.923076923077,80.7692307692308,,41.5816326530612,260.674157303371,1.77635683940025E-15,-15.0045343668601,-8.49821438618905,1.32009651250923,0.362170141359714,0.450788880540947,12.875367796728,8.49432542191125
"Census Tract 5409.02, Los Angeles County, California","Census Tract 5409.02","06037540902","00","06","037",,"540902",,,,,,,,1432,1409,23,1399,1347,52,33,62,-29,2.35882773409578,4.60282108389013,-55.7692307692308,-4.44089209850063E-16,2.11079542051186,-2.11079542051186,4918,274,2534,50,34,2,1569,455,4506,498,2766,34,8,1,1091,108,412,-224,-232,16,26,1,478,347,9.1433644030182,-44.9799196787149,-8.38756326825741,47.0588235294118,325,100,43.8130155820348,321.296296296296,-3.5527136788005E-15,-5.48056028318484,-9.85981007294598,0.262123954920167,0.513796885883663,0.0184743057334245,7.69105112572329,6.85492408387028
"Census Tract 5410.03, Los Angeles County, California","Census Tract 5410.03","06037541003","00","06","037",,"541003",,,,,,,,1436,1396,40,1400,1360,40,36,36,0,2.57142857142857,2.64705882352941,0,-1.38777878078145E-15,0.0716275368085939,-0.0716275368085953,4863,679,1977,60,232,28,1454,433,4373,1060,2169,22,109,20,816,177,490,-381,-192,38,123,8,638,256,11.2051223416419,-35.9433962264151,-8.85200553250346,172.727272727273,112.844036697248,40,78.1862745098039,144.632768361582,0,-10.2770778700679,-8.94589972424867,0.730719166868986,2.27814963289349,0.118424337480395,11.2392803144603,4.85640414261349
"Census Tract 5411, Los Angeles County, California","Census Tract 5411","06037541100","00","06","037",,"541100",,,,,,,,945,924,21,913,886,27,32,38,-6,3.50492880613363,4.28893905191874,-22.2222222222222,-6.66133814775094E-16,0.735061457953023,-0.735061457953024,3370,287,1309,33,26,5,1340,370,3321,652,1630,24,16,6,909,84,49,-365,-321,9,10,-1,431,286,1.47545919903644,-55.9815950920245,-19.6932515337423,37.5,62.5,-16.6666666666667,47.4147414741474,340.47619047619,7.105427357601E-15,-11.1163202960747,-10.238871956804,0.256554593241284,0.289730757511993,-0.032300520829145,12.3913375632273,8.44986985972728
"Census Tract 5412, Los Angeles County, California","Census Tract 5412","06037541200","00","06","037",,"541200",,,,,,,,1906,1865,41,1874,1806,68,32,59,-27,1.70757737459979,3.26688815060908,-39.7058823529412,-2.44249065417534E-15,1.47750013718404,-1.47750013718404,6048,313,3256,81,36,26,1831,505,5662,402,3921,22,15,6,1163,133,386,-89,-665,59,21,20,668,372,6.81737901801483,-22.1393034825871,-16.9599591940831,268.181818181818,140,333.333333333333,57.4376612209802,279.699248120301,6.21724893790088E-15,-1.9247001265281,-15.4151691682599,0.950730433466216,0.330314040133892,0.323924557852498,9.73402582705833,6.00087443627712
"Census Tract 5413, Los Angeles County, California","Census Tract 5413","06037541300","00","06","037",,"541300",,,,,,,,1510,1475,35,1510,1415,95,0,60,-60,0,4.24028268551237,-63.1578947368421,-2.22044604925031E-15,3.97350993377483,-3.97350993377483,6166,464,1595,122,34,13,3172,766,6044,1722,2402,27,19,14,1691,169,122,-1258,-807,95,15,-1,1481,597,2.01853077432164,-73.054587688734,-33.5970024979184,351.851851851852,78.9473684210526,-7.14285714285714,87.5813128326434,353.254437869822,1.77635683940025E-15,-20.9659276667827,-13.8742314174377,1.53186825642123,0.237049613248117,-0.020801075387691,23.4652391275741,9.62680316236452
"Census Tract 5414.01, Los Angeles County, California","Census Tract 5414.01","06037541401","00","06","037",,"541401",,,,,,,,954,928,26,850,758,92,104,170,-66,12.2352941176471,22.4274406332454,-71.7391304347826,1.77635683940025E-15,8.09816253545443,-8.09816253545443,3848,348,822,46,28,14,2059,531,3504,1019,928,27,25,6,1379,120,344,-671,-106,19,3,8,680,411,9.81735159817351,-65.8488714425908,-11.4224137931034,70.3703703703704,12,133.333333333333,49.3110949963742,342.5,-7.105427357601E-15,-20.0373911846515,-5.12227190309382,0.424878250220716,0.0141804080160245,0.192592487113035,14.1532931772658,10.3747187651297
"Census Tract 5414.02, Los Angeles County, California","Census Tract 5414.02","06037541402","00","06","037",,"541402",,,,,,,,835,810,25,779,722,57,56,88,-32,7.18870346598203,12.1883656509695,-56.140350877193,-5.32907051820075E-15,4.3230611946838,-4.3230611946838,3801,414,336,74,14,5,2329,629,3804,1494,461,53,7,9,1685,96,-3,-1080,-125,21,7,-4,644,533,-0.0788643533123028,-72.289156626506,-27.114967462039,39.622641509434,100,-44.4444444444444,38.2195845697329,555.208333333333,-0.0262881177707737,-28.382577389148,-3.27904328679901,0.553585848651816,0.184307300834829,-0.10504872949755,16.9778706749096,14.0246174632776
"Census Tract 5415, Los Angeles County, California","Census Tract 5415","06037541500","00","06","037",,"541500",,,,,,,,1338,1301,37,1311,1237,74,27,64,-37,2.05949656750572,5.17380759902991,-50,3.5527136788005E-15,2.8792247727918,-2.8792247727918,5675,689,616,129,15,6,3260,960,5836,1943,768,42,8,30,2868,177,-161,-1254,-152,87,7,-24,392,783,-2.75873886223441,-64.5393721049923,-19.7916666666667,207.142857142857,87.5,-80,13.6680613668061,442.372881355932,-7.105427357601E-15,-21.1523824476967,-2.305072872917,1.55345674576455,0.127236988704471,-0.408323847424311,8.30168512015652,13.8834003134124
"Census Tract 5416.03, Los Angeles County, California","Census Tract 5416.03","06037541603","00","06","037",,"541603",,,,,,,,657,650,7,686,652,34,-29,-2,-27,-4.22740524781341,-0.306748466257669,-79.4117647058823,-4.88498130835069E-15,3.89081921091985,-3.89081921091985,2748,233,369,104,14,2,1673,353,2983,881,577,17,5,0,1410,93,-235,-648,-208,87,9,2,263,260,-7.87797519275897,-73.5527809307605,-36.0485268630849,511.764705882353,180,,18.6524822695035,279.569892473118,-7.105427357601E-15,-21.0551324072705,-5.91499574737193,3.21467451902362,0.341844933029037,0.0727802037845706,13.6127893092395,9.72803918956572
"Census Tract 5416.04, Los Angeles County, California","Census Tract 5416.04","06037541604","00","06","037",,"541604",,,,,,,,1492,1445,47,1496,1370,126,-4,75,-79,-0.267379679144385,5.47445255474453,-62.6984126984127,3.5527136788005E-15,5.27232584479076,-5.27232584479076,5993,478,899,181,6,8,3650,771,6189,1910,1081,52,22,8,2870,246,-196,-1432,-182,129,-16,0,780,525,-3.16690903215382,-74.9738219895288,-16.836262719704,248.076923076923,-72.7272727272727,0,27.1777003484321,213.414634146341,0,-22.8852333970609,-2.4656384675858,2.1799898664562,-0.255352578223363,0.00422747743321051,14.531791910943,8.89021518803768
"Census Tract 5416.05, Los Angeles County, California","Census Tract 5416.05","06037541605","00","06","037",,"541605",,,,,,,,1323,1279,44,1316,1224,92,7,55,-48,0.531914893617021,4.49346405228758,-52.1739130434783,8.88178419700125E-15,3.66510670462039,-3.66510670462038,5132,484,963,125,24,10,2875,651,5342,1488,1163,40,7,22,2409,213,-210,-1004,-200,85,17,-12,466,438,-3.93111194309247,-67.4731182795699,-17.1969045571797,212.5,242.857142857143,-54.5454545454545,19.3441261934413,205.633802816901,5.32907051820075E-15,-18.4237150094853,-3.00625814695703,1.68691435653229,0.336616871317546,-0.216974968287601,10.9255745656488,8.69784233123124
"Census Tract 5416.06, Los Angeles County, California","Census Tract 5416.06","06037541606","00","06","037",,"541606",,,,,,,,602,574,28,578,534,44,24,40,-16,4.1522491349481,7.49063670411985,-36.3636363636364,-2.66453525910038E-15,2.96129395670717,-2.96129395670717,2415,200,316,87,11,11,1408,382,2506,762,412,2,0,0,1230,100,-91,-562,-96,85,11,11,178,282,-3.63128491620112,-73.753280839895,-23.3009708737864,4250,,,14.4715447154472,282,3.5527136788005E-15,-22.1254496454885,-3.35565656916155,3.52267601235296,0.455486542443064,0.455486542443064,9.22007471922459,11.8273823981864
"Census Tract 5417, Los Angeles County, California","Census Tract 5417","06037541700","00","06","037",,"541700",,,,,,,,1439,1419,20,1393,1328,65,46,91,-45,3.30222541277818,6.85240963855422,-69.2307692307692,8.43769498715119E-15,3.27633401795038,-3.27633401795037,6278,762,677,199,34,24,3431,1151,6367,2207,974,16,37,21,2936,176,-89,-1445,-297,183,-3,3,495,975,-1.39783257421077,-65.4734934299955,-30.4928131416838,1143.75,-8.10810810810811,14.2857142857143,16.8596730245232,553.977272727273,0,-22.5254831966736,-4.51393932346587,2.91850355546151,-0.0395476576543806,0.0524616890822597,8.53839382572202,15.5696111075281
"Census Tract 5418.01, Los Angeles County, California","Census Tract 5418.01","06037541801","00","06","037",,"541801",,,,,,,,1357,1338,19,1168,1116,52,189,222,-33,16.1815068493151,19.8924731182796,-63.4615384615385,8.88178419700125E-16,3.0519074105854,-3.0519074105854,5529,729,787,118,31,78,2934,852,4903,1746,727,42,35,67,2053,233,626,-1017,60,76,-4,11,881,619,12.7676932490312,-58.2474226804124,8.25309491059147,180.952380952381,-11.4285714285714,16.4179104477612,42.9128105211885,265.665236051502,3.5527136788005E-15,-22.4258260829822,-0.59361783180425,1.27758308618931,-0.153168613441145,0.044233053411993,11.1933307577752,10.6574656308511
"Census Tract 5418.02, Los Angeles County, California","Census Tract 5418.02","06037541802","00","06","037",,"541802",,,,,,,,1169,1163,6,1133,1096,37,36,67,-31,3.17740511915269,6.11313868613139,-83.7837837837838,-1.77635683940025E-15,2.75240717656856,-2.75240717656856,5293,670,427,143,24,16,3032,981,5431,2059,572,29,8,14,2592,157,-138,-1389,-145,114,16,2,440,824,-2.5409685140858,-67.4599320058281,-25.3496503496504,393.103448275862,200,14.2857142857143,16.9753086419753,524.84076433121,7.105427357601E-15,-25.2537588946717,-2.46487171924106,2.16770982182288,0.30612653468972,0.0445066236911395,9.55718692395814,15.6431007097509
