Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A03001B_001,SE_A03001B_002,SE_A03001B_003,SE_A03001B_004,SE_A03001B_005,SE_A03001B_006,SE_A03001B_007,SE_A03001B_008,SE_A03001B_009,SE_A03001B_010,PCT_SE_A03001B_002,PCT_SE_A03001B_003,PCT_SE_A03001B_004,PCT_SE_A03001B_005,PCT_SE_A03001B_006,PCT_SE_A03001B_007,PCT_SE_A03001B_008,PCT_SE_A03001B_009,PCT_SE_A03001B_010,SE_A10010_001,SE_A10010_002,SE_A10010_003,SE_A10010_004,SE_A10010_005,SE_A10010_006,SE_A10010_007,SE_A10010_008,SE_A10010_009,SE_A10010_010,PCT_SE_A10010_002,PCT_SE_A10010_003,PCT_SE_A10010_004,PCT_SE_A10010_005,PCT_SE_A10010_006,PCT_SE_A10010_007,PCT_SE_A10010_008,PCT_SE_A10010_009,PCT_SE_A10010_010,SE_B10040_001,SE_B10040_002,SE_B10040_003,PCT_SE_B10040_002,PCT_SE_B10040_003,SE_A09004B_008,SE_A09004B_001,SE_A09004B_002,SE_A09004B_003,SE_A09004B_004,SE_A09004B_005,SE_A09004B_006,SE_A09004B_007,PCT_SE_A09004B_001,PCT_SE_A09004B_002,PCT_SE_A09004B_003,PCT_SE_A09004B_004,PCT_SE_A09004B_005,PCT_SE_A09004B_006,PCT_SE_A09004B_007
"06037400801","Census Tract 4008.01, Los Angeles County, California","ACSSF","ca","140","00","0005390",,,,,"06","037",,,"400801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037400801","Census Tract 4008.01",,,,3601,2386,2088,298,244,17,57,400,23,474,66.26,57.98,8.28,6.78,0.47,1.58,11.11,0.64,13.16,383,240,16,0,15,0,23,89,169,176,62.66,4.18,0,3.92,0,6.01,23.24,44.13,45.95,1941,1244,18,0,360,0,123,196,578,948,64.09,0.93,0,18.55,0,6.34,10.1,29.78,48.84,1558,422,191,27.09,12.26,2967,659,457,9,107,17,0,69,22.21,15.4,0.3,3.61,0.57,0,2.33
"06037401001","Census Tract 4010.01, Los Angeles County, California","ACSSF","ca","140","00","0005391",,,,,"06","037",,,"401001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401001","Census Tract 4010.01",,,,1240,1056,962,94,54,0,4,0,8,118,85.16,77.58,7.58,4.35,0,0.32,0,0.65,9.52,131,126,0,0,5,0,0,0,95,31,96.18,0,0,3.82,0,0,0,72.52,23.66,966,704,0,0,98,0,65,99,144,637,72.88,0,0,10.14,0,6.73,10.25,14.91,65.94,835,307,84,36.77,10.06,1240,247,128,47,9,0,8,55,19.92,10.32,3.79,0.73,0,0.65,4.44
"06037401002","Census Tract 4010.02, Los Angeles County, California","ACSSF","ca","140","00","0005392",,,,,"06","037",,,"401002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401002","Census Tract 4010.02",,,,1898,1584,1298,286,95,6,0,11,9,193,83.46,68.39,15.07,5.01,0.32,0,0.58,0.47,10.17,948,632,83,0,34,8,125,66,511,273,66.67,8.76,0,3.59,0.84,13.19,6.96,53.9,28.8,1615,1069,83,0,94,8,240,121,455,908,66.19,5.14,0,5.82,0.5,14.86,7.49,28.17,56.22,667,140,87,20.99,13.04,1898,1122,678,210,87,0,6,141,59.11,35.72,11.06,4.58,0,0.32,7.43
"06037401101","Census Tract 4011.01, Los Angeles County, California","ACSSF","ca","140","00","0005393",,,,,"06","037",,,"401101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401101","Census Tract 4011.01",,,,2608,2350,2017,333,61,0,24,100,0,73,90.11,77.34,12.77,2.34,0,0.92,3.83,0,2.8,1066,786,43,0,60,0,96,81,482,445,73.73,4.03,0,5.63,0,9.01,7.6,45.22,41.74,1903,1285,45,11,152,0,161,249,750,884,67.52,2.36,0.58,7.99,0,8.46,13.08,39.41,46.45,837,165,84,19.71,10.04,2608,1520,1049,300,26,100,24,21,58.28,40.22,11.5,1,3.83,0.92,0.81
"06037401102","Census Tract 4011.02, Los Angeles County, California","ACSSF","ca","140","00","0005394",,,,,"06","037",,,"401102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401102","Census Tract 4011.02",,,,1987,1650,1386,264,10,0,3,52,14,258,83.04,69.75,13.29,0.5,0,0.15,2.62,0.7,12.98,741,460,14,8,15,0,97,147,330,327,62.08,1.89,1.08,2.02,0,13.09,19.84,44.53,44.13,1299,849,22,11,138,0,100,179,423,661,65.36,1.69,0.85,10.62,0,7.7,13.78,32.56,50.89,558,185,38,33.15,6.81,1987,1169,826,182,4,42,14,101,58.83,41.57,9.16,0.2,2.11,0.7,5.08
"06037401201","Census Tract 4012.01, Los Angeles County, California","ACSSF","ca","140","00","0005395",,,,,"06","037",,,"401201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401201","Census Tract 4012.01",,,,1721,1428,1319,109,111,0,0,11,0,171,82.98,76.64,6.33,6.45,0,0,0.64,0,9.94,144,105,7,0,0,0,7,25,81,56,72.92,4.86,0,0,0,4.86,17.36,56.25,38.89,1055,645,15,24,79,18,104,170,373,565,61.14,1.42,2.27,7.49,1.71,9.86,16.11,35.36,53.55,911,201,63,22.06,6.92,1721,237,215,0,11,11,0,0,13.77,12.49,0,0.64,0.64,0,0
"06037401202","Census Tract 4012.02, Los Angeles County, California","ACSSF","ca","140","00","0005396",,,,,"06","037",,,"401202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401202","Census Tract 4012.02",,,,2048,1732,1637,95,48,18,0,0,11,239,84.57,79.93,4.64,2.34,0.88,0,0,0.54,11.67,241,192,0,0,24,0,25,0,126,91,79.67,0,0,9.96,0,10.37,0,52.28,37.76,1361,1032,9,4,159,0,80,77,448,719,75.83,0.66,0.29,11.68,0,5.88,5.66,32.92,52.83,1120,340,106,30.36,9.46,2048,361,333,0,0,0,0,28,17.63,16.26,0,0,0,0,1.37
"06037401203","Census Tract 4012.03, Los Angeles County, California","ACSSF","ca","140","00","0005397",,,,,"06","037",,,"401203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401203","Census Tract 4012.03",,,,2624,2389,2138,251,93,0,0,8,0,134,91.04,81.48,9.57,3.54,0,0,0.3,0,5.11,440,284,31,19,28,0,49,29,252,81,64.55,7.05,4.32,6.36,0,11.14,6.59,57.27,18.41,1599,1012,51,28,224,0,197,87,513,771,63.29,3.19,1.75,14.01,0,12.32,5.44,32.08,48.22,1159,453,141,39.09,12.17,2618,664,502,94,37,0,0,31,25.36,19.17,3.59,1.41,0,0,1.18
"06037401303","Census Tract 4013.03, Los Angeles County, California","ACSSF","ca","140","00","0005398",,,,,"06","037",,,"401303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401303","Census Tract 4013.03",,,,1235,924,869,55,68,0,8,0,0,235,74.82,70.36,4.45,5.51,0,0.65,0,0,19.03,139,56,0,0,17,0,18,48,56,57,40.29,0,0,12.23,0,12.95,34.53,40.29,41.01,783,445,8,25,181,0,58,66,233,346,56.83,1.02,3.19,23.12,0,7.41,8.43,29.76,44.19,644,216,110,33.54,17.08,1235,130,108,0,0,0,0,22,10.53,8.74,0,0,0,0,1.78
"06037401304","Census Tract 4013.04, Los Angeles County, California","ACSSF","ca","140","00","0005399",,,,,"06","037",,,"401304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401304","Census Tract 4013.04",,,,2653,1995,1813,182,14,14,0,0,66,564,75.2,68.34,6.86,0.53,0.53,0,0,2.49,21.26,105,82,0,0,0,0,11,12,70,35,78.1,0,0,0,0,10.48,11.43,66.67,33.33,1850,1072,27,12,388,0,120,231,490,906,57.95,1.46,0.65,20.97,0,6.49,12.49,26.49,48.97,1745,449,216,25.73,12.38,2653,81,81,0,0,0,0,0,3.05,3.05,0,0,0,0,0
"06037401311","Census Tract 4013.11, Los Angeles County, California","ACSSF","ca","140","00","0005400",,,,,"06","037",,,"401311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401311","Census Tract 4013.11",,,,3179,2598,2259,339,14,17,0,138,17,395,81.72,71.06,10.66,0.44,0.53,0,4.34,0.53,12.43,695,465,0,20,27,0,13,170,345,323,66.91,0,2.88,3.88,0,1.87,24.46,49.64,46.47,2299,1538,84,20,171,0,98,388,787,1170,66.9,3.65,0.87,7.44,0,4.26,16.88,34.23,50.89,1604,575,289,35.85,18.02,3178,1056,747,187,0,33,0,89,33.23,23.51,5.88,0,1.04,0,2.8
"06037401312","Census Tract 4013.12, Los Angeles County, California","ACSSF","ca","140","00","0005401",,,,,"06","037",,,"401312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401312","Census Tract 4013.12",,,,1932,1660,1430,230,34,0,5,41,0,192,85.92,74.02,11.9,1.76,0,0.26,2.12,0,9.94,392,182,0,0,70,0,83,57,142,114,46.43,0,0,17.86,0,21.17,14.54,36.22,29.08,1802,1022,34,0,360,0,141,245,508,726,56.71,1.89,0,19.98,0,7.82,13.6,28.19,40.29,1410,457,125,32.41,8.87,1868,299,252,0,0,0,11,36,16.01,13.49,0,0,0,0.59,1.93
"06037401500","Census Tract 4015, Los Angeles County, California","ACSSF","ca","140","00","0005402",,,,,"06","037",,,"401500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401500","Census Tract 4015",,,,2381,1960,1764,196,18,11,13,125,0,254,82.32,74.09,8.23,0.76,0.46,0.55,5.25,0,10.67,585,336,18,0,73,0,101,57,203,253,57.44,3.08,0,12.48,0,17.26,9.74,34.7,43.25,1779,1066,33,16,155,8,252,249,808,737,59.92,1.85,0.9,8.71,0.45,14.17,14,45.42,41.43,1194,397,141,33.25,11.81,2197,664,533,91,0,7,13,20,30.22,24.26,4.14,0,0.32,0.59,0.91
"06037401601","Census Tract 4016.01, Los Angeles County, California","ACSSF","ca","140","00","0005403",,,,,"06","037",,,"401601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401601","Census Tract 4016.01",,,,2397,1953,1840,113,24,0,0,0,45,375,81.48,76.76,4.71,1,0,0,0,1.88,15.64,724,560,42,0,34,0,35,53,397,217,77.35,5.8,0,4.7,0,4.83,7.32,54.83,29.97,2301,1811,61,23,126,0,170,110,668,1378,78.7,2.65,1,5.48,0,7.39,4.78,29.03,59.89,1577,381,171,24.16,10.84,2397,951,798,44,0,0,0,109,39.67,33.29,1.84,0,0,0,4.55
"06037401602","Census Tract 4016.02, Los Angeles County, California","ACSSF","ca","140","00","0005404",,,,,"06","037",,,"401602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401602","Census Tract 4016.02",,,,3047,2557,2199,358,64,7,0,22,41,356,83.92,72.17,11.75,2.1,0.23,0,0.72,1.35,11.68,1140,748,131,0,34,0,126,101,509,426,65.61,11.49,0,2.98,0,11.05,8.86,44.65,37.37,2190,1435,163,0,139,0,182,271,771,1068,65.53,7.44,0,6.35,0,8.31,12.37,35.21,48.77,1050,388,214,36.95,20.38,3029,1489,1073,160,27,15,48,166,49.16,35.42,5.28,0.89,0.5,1.58,5.48
"06037401705","Census Tract 4017.05, Los Angeles County, California","ACSSF","ca","140","00","0005405",,,,,"06","037",,,"401705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401705","Census Tract 4017.05",,,,1402,1080,919,161,43,0,10,14,27,228,77.03,65.55,11.48,3.07,0,0.71,1,1.93,16.26,156,97,12,0,0,0,7,40,97,0,62.18,7.69,0,0,0,4.49,25.64,62.18,0,927,632,61,18,44,0,62,110,236,517,68.18,6.58,1.94,4.75,0,6.69,11.87,25.46,55.77,771,191,58,24.77,7.52,1399,206,110,39,9,0,0,48,14.72,7.86,2.79,0.64,0,0,3.43
"06037401706","Census Tract 4017.06, Los Angeles County, California","ACSSF","ca","140","00","0005406",,,,,"06","037",,,"401706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401706","Census Tract 4017.06",,,,2520,2121,1843,278,96,23,0,51,14,215,84.17,73.13,11.03,3.81,0.91,0,2.02,0.56,8.53,942,362,94,10,102,0,268,106,230,496,38.43,9.98,1.06,10.83,0,28.45,11.25,24.42,52.65,1597,756,98,10,202,0,354,177,734,534,47.34,6.14,0.63,12.65,0,22.17,11.08,45.96,33.44,655,327,60,49.92,9.16,2520,1567,1189,139,78,4,37,120,62.18,47.18,5.52,3.1,0.16,1.47,4.76
"06037401707","Census Tract 4017.07, Los Angeles County, California","ACSSF","ca","140","00","0005407",,,,,"06","037",,,"401707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401707","Census Tract 4017.07",,,,3716,3229,2775,454,119,0,44,22,25,277,86.89,74.68,12.22,3.2,0,1.18,0.59,0.67,7.45,1199,642,57,24,90,0,230,156,418,567,53.54,4.75,2,7.51,0,19.18,13.01,34.86,47.29,2737,1389,168,55,372,0,506,247,1187,904,50.75,6.14,2.01,13.59,0,18.49,9.02,43.37,33.03,1538,585,178,38.04,11.57,3716,1572,1153,193,58,22,44,102,42.3,31.03,5.19,1.56,0.59,1.18,2.74
"06037401801","Census Tract 4018.01, Los Angeles County, California","ACSSF","ca","140","00","0005408",,,,,"06","037",,,"401801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401801","Census Tract 4018.01",,,,1983,1386,1233,153,8,28,11,78,0,472,69.89,62.18,7.72,0.4,1.41,0.55,3.93,0,23.8,295,206,0,0,19,0,45,25,206,45,69.83,0,0,6.44,0,15.25,8.47,69.83,15.25,1564,969,23,0,358,0,45,169,268,874,61.96,1.47,0,22.89,0,2.88,10.81,17.14,55.88,1269,180,67,14.18,5.28,1873,428,283,47,0,6,28,64,22.85,15.11,2.51,0,0.32,1.49,3.42
"06037401802","Census Tract 4018.02, Los Angeles County, California","ACSSF","ca","140","00","0005409",,,,,"06","037",,,"401802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401802","Census Tract 4018.02",,,,1750,1274,1078,196,25,0,14,0,0,437,72.8,61.6,11.2,1.43,0,0.8,0,0,24.97,222,125,0,0,0,0,31,66,125,34,56.31,0,0,0,0,13.96,29.73,56.31,15.32,1351,718,151,16,100,0,70,296,214,667,53.15,11.18,1.18,7.4,0,5.18,21.91,15.84,49.37,1129,233,60,20.64,5.31,1748,258,152,35,0,0,0,71,14.76,8.7,2,0,0,0,4.06
"06037401901","Census Tract 4019.01, Los Angeles County, California","ACSSF","ca","140","00","0005410",,,,,"06","037",,,"401901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401901","Census Tract 4019.01",,,,1573,371,254,117,33,0,126,760,14,269,23.59,16.15,7.44,2.1,0,8.01,48.32,0.89,17.1,93,50,5,0,4,5,13,16,46,29,53.76,5.38,0,4.3,5.38,13.98,17.2,49.46,31.18,97,50,5,0,4,5,17,16,33,46,51.55,5.15,0,4.12,5.15,17.53,16.49,34.02,47.42,4,4,0,100,0,151,146,22,24,4,62,15,19,96.69,14.57,15.89,2.65,41.06,9.93,12.58
"06037401902","Census Tract 4019.02, Los Angeles County, California","ACSSF","ca","140","00","0005411",,,,,"06","037",,,"401902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037401902","Census Tract 4019.02",,,,2795,1607,1436,171,112,0,97,334,2,643,57.5,51.38,6.12,4.01,0,3.47,11.95,0.07,23.01,1740,1294,100,19,110,0,162,55,1247,257,74.37,5.75,1.09,6.32,0,9.31,3.16,71.67,14.77,2935,2292,122,19,198,0,241,63,438,2143,78.09,4.16,0.65,6.75,0,8.21,2.15,14.92,73.02,1195,252,63,21.09,5.27,2790,1382,764,112,73,215,54,164,49.53,27.38,4.01,2.62,7.71,1.94,5.88
"06037402001","Census Tract 4020.01, Los Angeles County, California","ACSSF","ca","140","00","0005412",,,,,"06","037",,,"402001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402001","Census Tract 4020.01",,,,1915,1623,1371,252,54,0,0,0,26,212,84.75,71.59,13.16,2.82,0,0,0,1.36,11.07,605,209,108,0,194,0,42,52,156,147,34.55,17.85,0,32.07,0,6.94,8.6,25.79,24.3,1354,639,160,0,242,0,91,222,421,455,47.19,11.82,0,17.87,0,6.72,16.4,31.09,33.6,749,318,77,42.46,10.28,1915,814,518,168,30,0,26,72,42.51,27.05,8.77,1.57,0,1.36,3.76
"06037402002","Census Tract 4020.02, Los Angeles County, California","ACSSF","ca","140","00","0005413",,,,,"06","037",,,"402002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402002","Census Tract 4020.02",,,,1917,1422,1292,130,14,0,0,21,32,428,74.18,67.4,6.78,0.73,0,0,1.1,1.67,22.33,738,399,105,12,83,0,11,128,357,173,54.07,14.23,1.63,11.25,0,1.49,17.34,48.37,23.44,1619,1013,128,19,138,0,106,215,409,896,62.57,7.91,1.17,8.52,0,6.55,13.28,25.26,55.34,881,295,158,33.48,17.93,1917,698,489,74,6,6,3,120,36.41,25.51,3.86,0.31,0.31,0.16,6.26
"06037402101","Census Tract 4021.01, Los Angeles County, California","ACSSF","ca","140","00","0005414",,,,,"06","037",,,"402101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402101","Census Tract 4021.01",,,,2288,1846,1610,236,74,0,0,64,20,284,80.68,70.37,10.31,3.23,0,0,2.8,0.87,12.41,336,78,18,6,28,0,129,77,33,257,23.21,5.36,1.79,8.33,0,38.39,22.92,9.82,76.49,1070,277,119,22,136,0,338,178,723,69,25.89,11.12,2.06,12.71,0,31.59,16.64,67.57,6.45,734,235,126,32.02,17.17,2272,685,485,78,39,36,8,39,30.15,21.35,3.43,1.72,1.58,0.35,1.72
"06037402102","Census Tract 4021.02, Los Angeles County, California","ACSSF","ca","140","00","0005415",,,,,"06","037",,,"402102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402102","Census Tract 4021.02",,,,2276,2135,1801,334,9,0,0,0,41,91,93.8,79.13,14.67,0.4,0,0,0,1.8,4,379,82,83,0,83,0,125,6,16,197,21.64,21.9,0,21.9,0,32.98,1.58,4.22,51.98,1290,490,160,11,188,0,326,115,800,132,37.98,12.4,0.85,14.57,0,25.27,8.91,62.02,10.23,911,246,65,27,7.14,2276,560,385,124,0,0,33,18,24.6,16.92,5.45,0,0,1.45,0.79
"06037402200","Census Tract 4022, Los Angeles County, California","ACSSF","ca","140","00","0005416",,,,,"06","037",,,"402200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402200","Census Tract 4022",,,,3038,2610,2367,243,134,0,74,26,0,194,85.91,77.91,8,4.41,0,2.44,0.86,0,6.39,658,220,81,0,81,0,184,92,187,309,33.43,12.31,0,12.31,0,27.96,13.98,28.42,46.96,2125,922,198,0,237,0,441,327,1142,533,43.39,9.32,0,11.15,0,20.75,15.39,53.74,25.08,1467,415,181,28.29,12.34,3036,948,681,95,45,0,74,53,31.23,22.43,3.13,1.48,0,2.44,1.75
"06037402301","Census Tract 4023.01, Los Angeles County, California","ACSSF","ca","140","00","0005417",,,,,"06","037",,,"402301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402301","Census Tract 4023.01",,,,2490,1917,1563,354,284,0,0,42,46,201,76.99,62.77,14.22,11.41,0,0,1.69,1.85,8.07,646,242,12,23,49,0,290,30,12,565,37.46,1.86,3.56,7.59,0,44.89,4.64,1.86,87.46,1397,636,12,49,72,0,465,163,1111,194,45.53,0.86,3.51,5.15,0,33.29,11.67,79.53,13.89,751,233,56,31.03,7.46,2490,1300,868,282,43,0,46,61,52.21,34.86,11.33,1.73,0,1.85,2.45
"06037402303","Census Tract 4023.03, Los Angeles County, California","ACSSF","ca","140","00","0005418",,,,,"06","037",,,"402303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402303","Census Tract 4023.03",,,,1703,1424,1180,244,29,26,38,38,49,99,83.62,69.29,14.33,1.7,1.53,2.23,2.23,2.88,5.81,625,239,0,18,16,0,259,93,61,520,38.24,0,2.88,2.56,0,41.44,14.88,9.76,83.2,1068,415,14,27,73,0,372,167,783,161,38.86,1.31,2.53,6.84,0,34.83,15.64,73.31,15.07,443,170,68,38.37,15.35,1689,941,646,200,8,38,31,18,55.71,38.25,11.84,0.47,2.25,1.84,1.07
"06037402304","Census Tract 4023.04, Los Angeles County, California","ACSSF","ca","140","00","0005419",,,,,"06","037",,,"402304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402304","Census Tract 4023.04",,,,1902,1710,1289,421,100,16,0,5,0,71,89.91,67.77,22.13,5.26,0.84,0,0.26,0,3.73,681,192,30,45,3,0,310,101,23,596,28.19,4.41,6.61,0.44,0,45.52,14.83,3.38,87.52,1025,306,30,50,65,0,467,107,854,47,29.85,2.93,4.88,6.34,0,45.56,10.44,83.32,4.59,344,109,27,31.69,7.85,1902,1157,774,308,39,5,0,31,60.83,40.69,16.19,2.05,0.26,0,1.63
"06037402403","Census Tract 4024.03, Los Angeles County, California","ACSSF","ca","140","00","0005420",,,,,"06","037",,,"402403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402403","Census Tract 4024.03",,,,2532,2161,1632,529,29,0,34,215,1,92,85.35,64.45,20.89,1.15,0,1.34,8.49,0.04,3.63,323,92,57,0,7,0,167,0,63,196,28.48,17.65,0,2.17,0,51.7,0,19.5,60.68,1111,377,72,37,82,0,447,96,714,237,33.93,6.48,3.33,7.38,0,40.23,8.64,64.27,21.33,788,243,124,30.84,15.74,2021,426,365,61,0,0,0,0,21.08,18.06,3.02,0,0,0,0
"06037402404","Census Tract 4024.04, Los Angeles County, California","ACSSF","ca","140","00","0005421",,,,,"06","037",,,"402404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402404","Census Tract 4024.04",,,,771,328,320,8,3,0,6,319,8,107,42.54,41.5,1.04,0.39,0,0.78,41.37,1.04,13.88,4,4,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,100,4,4,0,0,0,0,0,0,4,0,100,0,0,0,0,0,0,100,0,0,0,0,,,4,4,4,0,0,0,0,0,100,100,0,0,0,0,0
"06037402405","Census Tract 4024.05, Los Angeles County, California","ACSSF","ca","140","00","0005422",,,,,"06","037",,,"402405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402405","Census Tract 4024.05",,,,1059,933,806,127,14,0,0,0,0,112,88.1,76.11,11.99,1.32,0,0,0,0,10.58,104,23,20,6,5,0,32,18,0,79,22.12,19.23,5.77,4.81,0,30.77,17.31,0,75.96,557,238,65,18,15,0,168,53,451,8,42.73,11.67,3.23,2.69,0,30.16,9.52,80.97,1.44,453,208,95,45.92,20.97,1058,211,146,45,0,0,0,20,19.94,13.8,4.25,0,0,0,1.89
"06037402406","Census Tract 4024.06, Los Angeles County, California","ACSSF","ca","140","00","0005423",,,,,"06","037",,,"402406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402406","Census Tract 4024.06",,,,2172,1987,1699,288,53,0,44,37,0,51,91.48,78.22,13.26,2.44,0,2.03,1.7,0,2.35,515,209,80,0,5,0,206,15,72,358,40.58,15.53,0,0.97,0,40,2.91,13.98,69.51,1297,533,89,0,123,0,432,120,840,245,41.09,6.86,0,9.48,0,33.31,9.25,64.76,18.89,782,298,88,38.11,11.25,2170,597,392,128,0,22,27,28,27.51,18.06,5.9,0,1.01,1.24,1.29
"06037402501","Census Tract 4025.01, Los Angeles County, California","ACSSF","ca","140","00","0005424",,,,,"06","037",,,"402501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402501","Census Tract 4025.01",,,,2129,2002,1568,434,20,0,12,0,0,95,94.03,73.65,20.39,0.94,0,0.56,0,0,4.46,998,307,131,0,108,0,441,11,75,734,30.76,13.13,0,10.82,0,44.19,1.1,7.52,73.55,1358,501,131,10,136,0,529,51,1041,100,36.89,9.65,0.74,10.01,0,38.95,3.76,76.66,7.36,360,121,38,33.61,10.56,2128,1420,1012,327,20,0,12,49,66.73,47.56,15.37,0.94,0,0.56,2.3
"06037402503","Census Tract 4025.03, Los Angeles County, California","ACSSF","ca","140","00","0005425",,,,,"06","037",,,"402503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402503","Census Tract 4025.03",,,,1618,1432,1253,179,34,0,0,22,50,80,88.5,77.44,11.06,2.1,0,0,1.36,3.09,4.94,720,201,51,0,169,0,237,62,0,500,27.92,7.08,0,23.47,0,32.92,8.61,0,69.44,1113,378,75,0,255,0,343,62,717,66,33.96,6.74,0,22.91,0,30.82,5.57,64.42,5.93,393,91,34,23.16,8.65,1618,1116,805,179,27,22,8,75,68.97,49.75,11.06,1.67,1.36,0.49,4.64
"06037402504","Census Tract 4025.04, Los Angeles County, California","ACSSF","ca","140","00","0005426",,,,,"06","037",,,"402504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037402504","Census Tract 4025.04",,,,1185,1046,856,190,0,0,0,0,83,56,88.27,72.24,16.03,0,0,0,0,7,4.73,493,132,26,32,159,0,144,0,47,261,26.77,5.27,6.49,32.25,0,29.21,0,9.53,52.94,785,193,26,32,241,0,242,51,462,56,24.59,3.31,4.08,30.7,0,30.83,6.5,58.85,7.13,292,125,70,42.81,23.97,1185,672,464,120,0,0,32,56,56.71,39.16,10.13,0,0,2.7,4.73
