geoid,population,heat_days,heat_perc,FIPS,FIPS_2,nation,state,county,countysubdivision,censustract,place,congressionaldistrict116th,statelegislativedistrictuppercha,statelegislativedistrictlowercha,metropolitanstatisticalareamicro,combinedstatisticalarea,tot_housing,housing_occupied,housing_vacant,tot_pop,tot_white,tot_bla,tot_native,tot_asian,tot_haw,tot_other,tot_twomore,_merge2
06037533803,6324,90.366669,54.382141,06037533803,6037533803,0,6,37,,533803,,,,,,,1718,1662,56,6152,1256,49,164,120,0,3220,1343,Matched (3)
06037533804,4207,90.333336,54.131912,06037533804,6037533804,0,6,37,,533804,,,,,,,1199,1181,18,4331,679,12,105,19,6,2623,887,Matched (3)
06037533805,3485,90.333336,54.131912,06037533805,6037533805,0,6,37,,533805,,,,,,,968,949,19,3493,556,21,78,42,1,1886,909,Matched (3)
06037533806,3794,90.333336,54.131912,06037533806,6037533806,0,6,37,,533806,,,,,,,1064,1043,21,3941,723,11,97,16,0,2243,851,Matched (3)
06037533901,6320,90.333336,54.131912,06037533901,6037533901,0,6,37,,533901,,,,,,,1492,1466,26,5864,806,34,185,30,9,3681,1119,Matched (3)
06037533902,4049,90.333336,54.131912,06037533902,6037533902,0,6,37,,533902,,,,,,,1028,1013,15,3840,532,12,113,23,1,2355,804,Matched (3)
06037534001,5125,90.333336,54.131912,06037534001,6037534001,0,6,37,,534001,,,,,,,1327,1292,35,5132,683,24,174,26,3,3320,902,Matched (3)
06037534002,4628,90.333336,54.131912,06037534002,6037534002,0,6,37,,534002,,,,,,,1026,1002,24,4130,602,59,178,36,0,2370,885,Matched (3)
06037534101,2358,90.333336,54.131912,06037534101,6037534101,0,6,37,,534101,,,,,,,529,512,17,2100,323,8,73,25,0,1299,372,Matched (3)
06037534102,6219,90.333336,54.131912,06037534102,6037534102,0,6,37,,534102,,,,,,,1529,1494,35,5742,792,28,133,39,1,3758,991,Matched (3)
06037534201,4768,90.333336,54.131912,06037534201,6037534201,0,6,37,,534201,,,,,,,1082,1053,29,4232,531,47,165,29,4,2696,760,Matched (3)
06037534202,5748,90.333336,54.131912,06037534202,6037534202,0,6,37,,534202,,,,,,,1351,1315,36,5373,796,43,166,33,3,3140,1192,Matched (3)
06037534203,3206,90.333336,54.131912,06037534203,6037534203,0,6,37,,534203,,,,,,,828,810,18,3088,455,26,96,25,2,1827,657,Matched (3)
06037534301,4320,90.366669,54.382141,06037534301,6037534301,0,6,37,,534301,,,,,,,1187,1156,31,4423,661,41,137,36,9,2751,788,Matched (3)
06037534302,3720,90.333336,54.131912,06037534302,6037534302,0,6,37,,534302,,,,,,,853,846,7,3662,553,32,144,14,1,2152,766,Matched (3)
06037534403,2795,44.299999,36.43013,06037534403,6037534403,0,6,37,,534403,,,,,,,751,742,9,2874,392,26,80,4,18,1865,489,Matched (3)
06037534404,3677,90.366669,54.382141,06037534404,6037534404,0,6,37,,534404,,,,,,,976,959,17,3555,689,46,90,46,4,2074,606,Matched (3)
06037534405,4351,90.366669,54.382141,06037534405,6037534405,0,6,37,,534405,,,,,,,1024,1005,19,4059,701,42,120,37,13,2530,616,Matched (3)
06037534406,5027,90.333336,54.131912,06037534406,6037534406,0,6,37,,534406,,,,,,,1063,1037,26,4238,726,29,137,37,2,2433,874,Matched (3)
06037534501,5226,44.299999,36.43013,06037534501,6037534501,0,6,37,,534501,,,,,,,1332,1308,24,5077,623,19,226,34,10,2978,1187,Matched (3)
06037534502,4654,44.299999,36.43013,06037534502,6037534502,0,6,37,,534502,,,,,,,1061,1042,19,4074,690,9,81,24,0,2551,719,Matched (3)
06037534700,4435,44.299999,36.43013,06037534700,6037534700,0,6,37,,534700,,,,,,,981,958,23,4108,718,15,103,30,1,2220,1021,Matched (3)
06037534802,3136,44.299999,36.43013,06037534802,6037534802,0,6,37,,534802,,,,,,,704,677,27,2759,408,23,61,10,9,1599,649,Matched (3)
06037534803,4589,44.299999,36.43013,06037534803,6037534803,0,6,37,,534803,,,,,,,1190,1167,23,4629,773,26,171,17,3,2575,1064,Matched (3)
06037534804,3736,44.299999,36.43013,06037534804,6037534804,0,6,37,,534804,,,,,,,943,924,19,3718,567,31,104,17,0,2180,819,Matched (3)
06037534900,6319,44.299999,36.43013,06037534900,6037534900,0,6,37,,534900,,,,,,,1525,1492,33,6241,892,98,171,50,2,3894,1134,Matched (3)
06037535001,4512,44.316666,36.776592,06037535001,6037535001,0,6,37,,535001,,,,,,,1034,1010,24,4152,461,327,127,12,0,2733,492,Matched (3)
06037535002,3648,44.299999,36.43013,06037535002,6037535002,0,6,37,,535002,,,,,,,820,809,11,3318,280,106,41,0,0,2426,465,Matched (3)
06037535101,7949,44.316666,36.776592,06037535101,6037535101,0,6,37,,535101,,,,,,,1789,1735,54,7329,660,789,199,33,2,4418,1228,Matched (3)
06037535102,4621,44.316666,36.776592,06037535102,6037535102,0,6,37,,535102,,,,,,,1067,1043,24,4557,438,590,78,22,0,2828,601,Matched (3)
06037535200,6111,44.316666,36.776592,06037535200,6037535200,0,6,37,,535200,,,,,,,1369,1332,37,6031,579,715,131,25,1,3741,839,Matched (3)
06037535300,6524,44.299999,36.43013,06037535300,6037535300,0,6,37,,535300,,,,,,,1484,1459,25,6511,726,372,184,26,0,3972,1231,Matched (3)
06037535400,3553,44.299999,36.43013,06037535400,6037535400,0,6,37,,535400,,,,,,,777,757,20,3595,524,398,90,17,1,2024,541,Matched (3)
06037535501,3898,44.299999,36.43013,06037535501,6037535501,0,6,37,,535501,,,,,,,1037,1004,33,3711,583,26,72,27,0,2234,769,Matched (3)
06037535502,5411,44.299999,36.43013,06037535502,6037535502,0,6,37,,535502,,,,,,,1276,1243,33,4740,650,24,120,32,6,2817,1091,Matched (3)
06037535503,2240,44.299999,36.43013,06037535503,6037535503,0,6,37,,535503,,,,,,,677,668,9,2370,285,18,80,5,0,1399,583,Matched (3)
06037535603,3998,44.299999,36.43013,06037535603,6037535603,0,6,37,,535603,,,,,,,1126,1090,36,4111,550,153,95,45,3,2399,866,Matched (3)
06037535604,4476,44.299999,36.43013,06037535604,6037535604,0,6,37,,535604,,,,,,,1049,1024,25,4213,647,25,89,15,1,2749,687,Matched (3)
06037535605,4440,44.299999,36.43013,06037535605,6037535605,0,6,37,,535605,,,,,,,1134,1112,22,4042,581,21,80,12,0,2557,791,Matched (3)
06037535606,2007,44.299999,36.43013,06037535606,6037535606,0,6,37,,535606,,,,,,,490,475,15,1833,262,4,43,1,2,1183,338,Matched (3)
06037535607,4946,44.375,36.872833,06037535607,6037535607,0,6,37,,535607,,,,,,,1137,1115,22,4521,488,36,119,14,2,3094,768,Matched (3)
06037535701,5237,44.299999,36.43013,06037535701,6037535701,0,6,37,,535701,,,,,,,1581,1547,34,6001,833,35,222,16,4,3526,1365,Matched (3)
06037535702,5638,44.299999,36.43013,06037535702,6037535702,0,6,37,,535702,,,,,,,1434,1414,20,5429,749,46,192,29,9,3101,1303,Matched (3)
06037535802,6600,44.375,36.872833,06037535802,6037535802,0,6,37,,535802,,,,,,,1735,1715,20,6481,914,43,205,9,2,3799,1509,Matched (3)
06037535803,4246,44.299999,36.43013,06037535803,6037535803,0,6,37,,535803,,,,,,,1145,1107,38,4242,605,32,151,14,1,2621,818,Matched (3)
06037535804,5328,44.299999,36.43013,06037535804,6037535804,0,6,37,,535804,,,,,,,1407,1386,21,5209,747,28,119,24,0,3171,1120,Matched (3)
06037535901,5578,90.366669,54.382141,06037535901,6037535901,0,6,37,,535901,,,,,,,1473,1451,22,5682,996,35,166,24,8,3191,1262,Matched (3)
06037535902,7209,44.375,36.872833,06037535902,6037535902,0,6,37,,535902,,,,,,,1591,1567,24,6236,1124,26,181,37,8,3498,1362,Matched (3)
06037536000,3701,90.366669,54.382141,06037536000,6037536000,0,6,37,,536000,,,,,,,1020,1000,20,3471,613,16,112,18,0,1980,732,Matched (3)
06037536102,3155,90.341667,54.285896,06037536102,6037536102,0,6,37,,536102,,,,,,,1104,1085,19,3343,726,103,136,166,5,1258,949,Matched (3)
06037536103,5353,90.375,54.459129,06037536103,6037536103,0,6,37,,536103,,,,,,,1476,1438,38,5438,846,37,312,24,2,2893,1324,Matched (3)
06037536104,3900,90.341667,54.285896,06037536104,6037536104,0,6,37,,536104,,,,,,,1147,1129,18,4127,579,201,462,48,7,1943,887,Matched (3)
06037540000,7139,42.358334,35.172592,06037540000,6037540000,0,6,37,,540000,,,,,,,1601,1574,27,6678,786,245,283,69,18,3955,1322,Matched (3)
06037540101,6743,42.358334,35.172592,06037540101,6037540101,0,6,37,,540101,,,,,,,1508,1487,21,6281,868,429,200,32,6,3502,1244,Matched (3)
06037540102,6905,42.358334,35.172592,06037540102,6037540102,0,6,37,,540102,,,,,,,1575,1548,27,6833,748,681,197,27,19,3900,1261,Matched (3)
06037540201,2587,44.375,36.872833,06037540201,6037540201,0,6,37,,540201,,,,,,,577,561,16,2113,241,29,75,17,3,1401,347,Matched (3)
06037540202,7116,24.275,25.073784,06037540202,6037540202,0,6,37,,540202,,,,,,,1646,1614,32,6497,1002,427,209,62,9,3506,1282,Matched (3)
06037540203,5807,24.275,25.073784,06037540203,6037540203,0,6,37,,540203,,,,,,,1328,1299,29,5135,718,353,179,21,3,2931,930,Matched (3)
06037540300,4728,44.375,36.872833,06037540300,6037540300,0,6,37,,540300,,,,,,,1196,1177,19,4997,732,91,103,35,6,3162,868,Matched (3)
06037540400,2109,24.275,25.073784,06037540400,6037540400,0,6,37,,540400,,,,,,,490,482,8,2224,157,187,37,8,6,1460,369,Matched (3)
06037540501,6713,24.275,25.073784,06037540501,6037540501,0,6,37,,540501,,,,,,,1134,1103,31,6411,1050,884,155,69,41,3229,983,Matched (3)
06037540502,6163,24.275,25.073784,06037540502,6037540502,0,6,37,,540502,,,,,,,1522,1474,48,6131,722,644,210,32,15,3484,1024,Matched (3)
06037540600,4981,24.275,25.073784,06037540600,6037540600,0,6,37,,540600,,,,,,,1190,1135,55,4440,327,1191,137,34,8,2242,501,Matched (3)
06037540700,3230,24.466667,25.272678,06037540700,6037540700,0,6,37,,540700,,,,,,,946,922,24,3544,351,1052,79,36,0,1697,329,Matched (3)
06037540800,5287,24.466667,25.272678,06037540800,6037540800,0,6,37,,540800,,,,,,,1761,1712,49,6321,476,2819,141,61,18,2143,663,Matched (3)
06037540901,4904,12.716666,15.449762,06037540901,6037540901,0,6,37,,540901,,,,,,,1308,1271,37,5324,457,1281,98,47,24,2775,642,Matched (3)
06037540902,4707,12.716666,15.449762,06037540902,6037540902,0,6,37,,540902,,,,,,,1432,1409,23,4918,274,2534,50,34,2,1569,455,Matched (3)
06037541100,3251,12.716666,15.449762,06037541100,6037541100,0,6,37,,541100,,,,,,,945,924,21,3370,287,1309,33,26,5,1340,370,Matched (3)
06037541200,6546,24.466667,25.272678,06037541200,6037541200,0,6,37,,541200,,,,,,,1906,1865,41,6048,313,3256,81,36,26,1831,505,Matched (3)
06037541300,5512,24.275,25.073784,06037541300,6037541300,0,6,37,,541300,,,,,,,1510,1475,35,6166,464,1595,122,34,13,3172,766,Matched (3)
06037541500,6273,24.275,25.073784,06037541500,6037541500,0,6,37,,541500,,,,,,,1338,1301,37,5675,689,616,129,15,6,3260,960,Matched (3)
06037541603,3059,24.275,25.073784,06037541603,6037541603,0,6,37,,541603,,,,,,,657,650,7,2748,233,369,104,14,2,1673,353,Matched (3)
06037541604,5917,24.275,25.073784,06037541604,6037541604,0,6,37,,541604,,,,,,,1492,1445,47,5993,478,899,181,6,8,3650,771,Matched (3)
06037541605,4805,24.275,25.073784,06037541605,6037541605,0,6,37,,541605,,,,,,,1323,1279,44,5132,484,963,125,24,10,2875,651,Matched (3)
06037541606,2348,24.275,25.073784,06037541606,6037541606,0,6,37,,541606,,,,,,,602,574,28,2415,200,316,87,11,11,1408,382,Matched (3)
06037541700,6638,24.275,25.073784,06037541700,6037541700,0,6,37,,541700,,,,,,,1439,1419,20,6278,762,677,199,34,24,3431,1151,Matched (3)
06037541801,6180,24.275,25.073784,06037541801,6037541801,0,6,37,,541801,,,,,,,1357,1338,19,5529,729,787,118,31,78,2934,852,Matched (3)
06037541802,5306,42.358334,35.172592,06037541802,6037541802,0,6,37,,541802,,,,,,,1169,1163,6,5293,670,427,143,24,16,3032,981,Matched (3)
06037542000,4708,24.275,25.073784,06037542000,6037542000,0,6,37,,542000,,,,,,,1302,1262,40,5358,550,1133,177,37,28,2861,572,Matched (3)
06037542103,3685,24.275,25.073784,06037542103,6037542103,0,6,37,,542103,,,,,,,924,901,23,4019,465,479,137,17,12,2304,605,Matched (3)
06037542104,3473,42.358334,35.172592,06037542104,6037542104,0,6,37,,542104,,,,,,,737,712,25,3475,336,243,119,5,4,1972,796,Matched (3)
06037542105,4781,24.275,25.073784,06037542105,6037542105,0,6,37,,542105,,,,,,,1113,1082,31,4743,420,620,128,21,14,2777,763,Matched (3)
06037542106,3523,42.358334,35.172592,06037542106,6037542106,0,6,37,,542106,,,,,,,841,829,12,3532,304,412,116,15,30,1831,824,Matched (3)
06037542200,7155,42.358334,35.172592,06037542200,6037542200,0,6,37,,542200,,,,,,,1614,1599,15,6898,772,1320,149,18,49,3199,1391,Matched (3)
06037542401,4735,24.275,25.073784,06037542401,6037542401,0,6,37,,542401,,,,,,,1278,1256,22,5049,366,1655,81,24,59,2170,694,Matched (3)
06037542402,3306,27.25,26.613628,06037542402,6037542402,0,6,37,,542402,,,,,,,809,784,25,3127,241,991,40,11,26,1398,420,Matched (3)
06037542501,4891,24.275,25.073784,06037542501,6037542501,0,6,37,,542501,,,,,,,1191,1167,24,4283,282,1891,50,30,96,1553,381,Matched (3)
06037542502,5006,24.275,25.073784,06037542502,6037542502,0,6,37,,542502,,,,,,,1329,1277,52,4310,336,1414,54,32,61,2000,413,Matched (3)
06037542601,3295,24.275,25.073784,06037542601,6037542601,0,6,37,,542601,,,,,,,713,688,25,2810,308,375,77,11,25,1656,358,Matched (3)
06037542602,5934,24.275,25.073784,06037542602,6037542602,0,6,37,,542602,,,,,,,1532,1473,59,5608,442,1241,104,30,24,2977,790,Matched (3)
06037542700,6129,24.275,25.073784,06037542700,6037542700,0,6,37,,542700,,,,,,,1369,1330,39,5684,468,1097,87,28,18,3250,736,Matched (3)
06037542800,2980,24.466667,25.272678,06037542800,6037542800,0,6,37,,542800,,,,,,,911,900,11,3336,172,1380,98,8,15,1266,397,Matched (3)
06037542900,3254,24.466667,25.272678,06037542900,6037542900,0,6,37,,542900,,,,,,,760,743,17,3184,250,546,50,24,19,1898,397,Matched (3)
06037543000,4531,12.716666,15.449762,06037543000,6037543000,0,6,37,,543000,,,,,,,1267,1246,21,4684,368,2086,89,43,26,1594,478,Matched (3)
06037543100,7254,27.708334,26.857435,06037543100,6037543100,0,6,37,,543100,,,,,,,1808,1770,38,6988,583,2554,86,36,26,3006,697,Matched (3)
06037543201,3605,24.275,25.073784,06037543201,6037543201,0,6,37,,543201,,,,,,,973,937,36,3687,263,1034,80,6,16,1859,429,Matched (3)
06037543304,5872,25.299999,26.068268,06037543304,6037543304,0,6,37,,543304,,,,,,,2049,2017,32,6339,208,4979,31,257,46,416,402,Matched (3)
06037543305,3776,25.299999,26.068268,06037543305,6037543305,0,6,37,,543305,,,,,,,1067,1056,11,3251,628,954,44,202,14,940,469,Matched (3)
06037543306,7863,25.841667,26.279995,06037543306,6037543306,0,6,37,,543306,,,,,,,1935,1916,19,6778,722,1020,80,2453,234,1446,823,Matched (3)
06037543321,5446,25.841667,26.279995,06037543321,6037543321,0,6,37,,543321,,,,,,,1966,1926,40,6034,539,3339,46,889,52,576,593,Matched (3)
06037543322,7959,25.841667,26.279995,06037543322,6037543322,0,6,37,,543322,,,,,,,2186,2154,32,6844,318,4796,31,554,96,506,543,Matched (3)
06037543400,3731,14.908334,18.170153,06037543400,6037543400,0,6,37,,543400,,,,,,,1017,998,19,4132,554,651,95,572,68,1622,570,Matched (3)
06037543501,7457,14.908334,18.170153,06037543501,6037543501,0,6,37,,543501,,,,,,,2326,2260,66,7053,739,717,53,3359,176,1265,744,Matched (3)
06037543502,4218,14.908334,18.170153,06037543502,6037543502,0,6,37,,543502,,,,,,,1518,1468,50,4424,899,191,78,1239,51,1313,653,Matched (3)
06037543503,5696,14.908334,18.170153,06037543503,6037543503,0,6,37,,543503,,,,,,,1950,1879,71,6080,1260,437,44,2506,64,1100,669,Matched (3)
06037543601,3781,14.908334,18.170153,06037543601,6037543601,0,6,37,,543601,,,,,,,1121,1105,16,3887,451,312,46,1550,83,903,542,Matched (3)
06037543603,4301,16.375,20.133453,06037543603,6037543603,0,6,37,,543603,,,,,,,1538,1495,43,3903,955,892,25,1130,33,368,500,Matched (3)
06037543701,3057,14.908334,18.170153,06037543701,6037543701,0,6,37,,543701,,,,,,,666,655,11,2845,360,50,43,1038,60,934,360,Matched (3)
06037543703,3370,15.8,18.901577,06037543703,6037543703,0,6,37,,543703,,,,,,,1067,1018,49,3429,594,269,53,848,62,1048,555,Matched (3)
06037543801,5159,14.908334,18.170153,06037543801,6037543801,0,6,37,,543801,,,,,,,1497,1455,42,5093,713,228,62,1873,101,1414,702,Matched (3)
06037543903,3740,25.841667,26.279995,06037543903,6037543903,0,6,37,,543903,,,,,,,1238,1218,20,4090,518,306,20,1644,48,1000,554,Matched (3)
06037543905,4636,26.358334,26.344156,06037543905,6037543905,0,6,37,,543905,,,,,,,1024,1004,20,4344,593,397,88,430,75,2056,705,Matched (3)
06037544001,4574,25.299999,26.068268,06037544001,6037544001,0,6,37,,544001,,,,,,,1229,1211,18,4689,614,353,64,732,103,1929,894,Matched (3)
06037544002,3187,25.299999,26.068268,06037544002,6037544002,0,6,37,,544002,,,,,,,878,867,11,3172,573,199,49,562,53,1149,587,Matched (3)
06037550201,2911,67.150002,46.663673,06037550201,6037550201,0,6,37,,550201,,,,,,,807,797,10,2853,562,66,72,273,25,1103,752,Matched (3)
06037550202,5710,67.150002,46.663673,06037550202,6037550202,0,6,37,,550202,,,,,,,1445,1421,24,5358,1138,212,166,501,15,2161,1165,Matched (3)
06037550601,5960,102.5,58.732193,06037550601,6037550601,0,6,37,,550601,,,,,,,1864,1802,62,5861,1227,203,130,449,11,2413,1428,Matched (3)
06037550602,4328,103.09167,58.931095,06037550602,6037550602,0,6,37,,550602,,,,,,,1312,1286,26,4444,1316,79,40,418,7,1456,1128,Matched (3)
06037550700,6104,103.09167,58.931095,06037550700,6037550700,0,6,37,,550700,,,,,,,2149,2105,44,7215,1842,115,113,509,11,2674,1951,Matched (3)
06037550901,4141,103.15833,58.995255,06037550901,6037550901,0,6,37,,550901,,,,,,,1568,1531,37,4497,988,176,97,387,9,1836,1004,Matched (3)
06037550902,5803,103.09167,58.931095,06037550902,6037550902,0,6,37,,550902,,,,,,,2046,1969,77,5675,1180,152,124,391,2,2297,1529,Matched (3)
06037551101,3964,67.183334,46.862568,06037551101,6037551101,0,6,37,,551101,,,,,,,1259,1224,35,3966,737,181,93,199,19,1870,867,Matched (3)
06037551102,5427,67.183334,46.862568,06037551102,6037551102,0,6,37,,551102,,,,,,,1807,1755,52,5451,1002,419,130,257,14,2635,994,Matched (3)
06037551201,3272,42.224998,34.967278,06037551201,6037551201,0,6,37,,551201,,,,,,,1171,1137,34,3673,891,174,84,198,17,1399,910,Matched (3)
06037551300,5449,91.741669,54.908253,06037551300,6037551300,0,6,37,,551300,,,,,,,1994,1892,102,5450,1413,279,139,272,10,2034,1303,Matched (3)
06037551401,4582,90.333336,54.131912,06037551401,6037551401,0,6,37,,551401,,,,,,,1466,1421,45,4425,890,164,80,244,5,2186,856,Matched (3)
06037551402,4677,90.341667,54.285896,06037551402,6037551402,0,6,37,,551402,,,,,,,1385,1346,39,4567,1220,142,131,328,14,1759,973,Matched (3)
06037551501,4596,90.341667,54.285896,06037551501,6037551501,0,6,37,,551501,,,,,,,1596,1556,40,4920,1172,223,91,314,11,1948,1161,Matched (3)
06037551502,4898,42.224998,34.967278,06037551502,6037551502,0,6,37,,551502,,,,,,,1285,1258,27,4255,1025,102,59,329,19,1686,1035,Matched (3)
06037551700,6262,42.224998,34.967278,06037551700,6037551700,0,6,37,,551700,,,,,,,1800,1763,37,6340,1194,189,147,294,9,3051,1456,Matched (3)
06037551900,5203,67.150002,46.663673,06037551900,6037551900,0,6,37,,551900,,,,,,,1531,1502,29,5561,1248,357,147,603,21,1943,1242,Matched (3)
06037552001,4188,67.150002,46.663673,06037552001,6037552001,0,6,37,,552001,,,,,,,1021,1008,13,4041,840,134,119,439,24,1607,878,Matched (3)
06037552002,3409,67.150002,46.663673,06037552002,6037552002,0,6,37,,552002,,,,,,,1052,986,66,3419,598,269,85,406,9,1368,684,Matched (3)
06037552100,6624,67.150002,46.663673,06037552100,6037552100,0,6,37,,552100,,,,,,,1937,1915,22,5995,1260,207,127,1088,20,2145,1148,Matched (3)
06037552200,5686,81.349998,50.718594,06037552200,6037552200,0,6,37,,552200,,,,,,,1874,1819,55,6474,1326,343,167,600,10,2775,1253,Matched (3)
06037552301,4482,81.349998,50.718594,06037552301,6037552301,0,6,37,,552301,,,,,,,1307,1279,28,4471,877,278,109,759,42,1523,883,Matched (3)
06037552302,4107,81.349998,50.718594,06037552302,6037552302,0,6,37,,552302,,,,,,,1273,1240,33,3599,785,227,89,645,18,1126,709,Matched (3)
06037552400,2423,80.23333,49.910175,06037552400,6037552400,0,6,37,,552400,,,,,,,603,596,7,2518,476,48,47,192,3,1051,701,Matched (3)
06037552601,5260,67.150002,46.663673,06037552601,6037552601,0,6,37,,552601,,,,,,,1184,1160,24,5227,774,45,128,268,9,2696,1307,Matched (3)
06037552602,4416,81.349998,50.718594,06037552602,6037552602,0,6,37,,552602,,,,,,,1142,1122,20,4132,616,201,87,1443,21,1134,630,Matched (3)
06037552700,6819,67.150002,46.663673,06037552700,6037552700,0,6,37,,552700,,,,,,,1790,1752,38,6885,1464,181,170,848,32,2681,1509,Matched (3)
06037552800,6198,67.150002,46.663673,06037552800,6037552800,0,6,37,,552800,,,,,,,1679,1656,23,6267,1209,210,124,798,61,2464,1401,Matched (3)
06037552900,7156,67.150002,46.663673,06037552900,6037552900,0,6,37,,552900,,,,,,,2046,1996,50,7018,1458,365,146,1226,24,2565,1234,Matched (3)
06037553000,5033,67.150002,46.663673,06037553000,6037553000,0,6,37,,553000,,,,,,,1248,1228,20,4866,1135,188,122,435,14,1533,1439,Matched (3)
06037553100,6770,67.150002,46.663673,06037553100,6037553100,0,6,37,,553100,,,,,,,2041,1997,44,6536,1607,900,96,966,35,1785,1147,Matched (3)
06037553300,3214,42.224998,34.967278,06037553300,6037553300,0,6,37,,553300,,,,,,,1085,1063,22,3530,841,208,103,425,25,1245,683,Matched (3)
06037553400,3495,42.224998,34.967278,06037553400,6037553400,0,6,37,,553400,,,,,,,1053,1031,22,3926,718,124,110,211,25,1957,781,Matched (3)
06037553502,4066,42.224998,34.967278,06037553502,6037553502,0,6,37,,553502,,,,,,,1340,1294,46,4147,643,488,105,152,14,1819,926,Matched (3)
06037553503,2906,42.224998,34.967278,06037553503,6037553503,0,6,37,,553503,,,,,,,779,758,21,2730,367,292,84,49,7,1444,487,Matched (3)
06037553504,5363,42.224998,34.967278,06037553504,6037553504,0,6,37,,553504,,,,,,,1382,1353,29,5320,802,428,105,206,31,2577,1171,Matched (3)
06037553601,4699,42.224998,34.967278,06037553601,6037553601,0,6,37,,553601,,,,,,,1289,1263,26,4839,663,547,108,110,16,2317,1078,Matched (3)
06037553602,4752,42.224998,34.967278,06037553602,6037553602,0,6,37,,553602,,,,,,,1395,1337,58,4922,561,803,122,129,10,2408,889,Matched (3)
